s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 4.5004311E+001, 1.2261132E+001,-3.0098252E+000,-4.6153898E-002,-3.3420135E+000, 3.4752066E-004, 0.0000000E+000, 0.0000000E+000, 5.6201658E+000, 5.8634870E+000, 0.0000000E+000, 5.8392648E-004, 0.0000000E+000, 0.0000000E+000
 4.5602940E+001, 1.2244720E+001,-3.0225211E+000,-4.5749978E-002,-3.4073352E+000, 3.4651403E-004, 0.0000000E+000, 0.0000000E+000, 5.5805257E+000, 5.7694597E+000, 0.0000000E+000, 5.8446887E-004, 0.0000000E+000, 0.0000000E+000
 4.6201614E+001, 1.2279341E+001,-3.0391052E+000,-4.5217791E-002,-3.4350191E+000, 3.4874183E-004, 0.0000000E+000, 0.0000000E+000, 5.5869501E+000, 5.7603478E+000, 0.0000000E+000, 5.8501148E-004, 0.0000000E+000, 0.0000000E+000
 4.6806305E+001, 1.2276199E+001,-3.0497858E+000,-4.5210993E-002,-3.4763221E+000, 3.5137826E-004, 0.0000000E+000, 0.0000000E+000, 5.4378387E+000, 5.7052314E+000, 0.0000000E+000, 5.8555716E-004, 0.0000000E+000, 0.0000000E+000
 4.7406643E+001, 1.2288509E+001,-3.0649567E+000,-4.5762346E-002,-3.5088027E+000, 3.4831468E-004, 0.0000000E+000, 0.0000000E+000, 5.4930977E+000, 5.6693351E+000, 0.0000000E+000, 5.8610211E-004, 0.0000000E+000, 0.0000000E+000
 4.8005058E+001, 1.2301888E+001,-3.0827340E+000,-4.6130785E-002,-3.5068454E+000, 3.5001090E-004, 0.0000000E+000, 0.0000000E+000, 5.4238655E+000, 5.6665282E+000, 0.0000000E+000, 5.8664521E-004, 0.0000000E+000, 0.0000000E+000
 4.8605114E+001, 1.2312978E+001,-3.0918245E+000,-4.5492347E-002,-3.5334101E+000, 3.4736290E-004, 0.0000000E+000, 0.0000000E+000, 5.4095089E+000, 5.6425985E+000, 0.0000000E+000, 5.8718860E-004, 0.0000000E+000, 0.0000000E+000
 4.9204952E+001, 1.2326705E+001,-3.1077616E+000,-4.4418883E-002,-3.5132877E+000, 3.4694739E-004, 0.0000000E+000, 0.0000000E+000, 5.3333524E+000, 5.6615838E+000, 0.0000000E+000, 5.8773097E-004, 0.0000000E+000, 0.0000000E+000
 4.9806934E+001, 1.2351146E+001,-3.1145076E+000,-4.5079340E-002,-3.4928356E+000, 3.4950082E-004, 0.0000000E+000, 0.0000000E+000, 5.2757485E+000, 5.6990733E+000, 0.0000000E+000, 5.8827575E-004, 0.0000000E+000, 0.0000000E+000
 5.0402767E+001, 1.2359253E+001,-3.1326170E+000,-4.5987987E-002,-3.5029488E+000, 3.4975867E-004, 0.0000000E+000, 0.0000000E+000, 5.2658091E+000, 5.6780489E+000, 0.0000000E+000, 5.8881724E-004, 0.0000000E+000, 0.0000000E+000
 5.1005646E+001, 1.2350138E+001,-3.1419920E+000,-4.5352013E-002,-3.5141137E+000, 3.4854163E-004, 0.0000000E+000, 0.0000000E+000, 5.3049230E+000, 5.6490286E+000, 0.0000000E+000, 5.8936011E-004, 0.0000000E+000, 0.0000000E+000
 5.1606873E+001, 1.2369987E+001,-3.1601089E+000,-4.5823970E-002,-3.5210536E+000, 3.4392486E-004, 0.0000000E+000, 0.0000000E+000, 5.3084706E+000, 5.6433446E+000, 0.0000000E+000, 5.8990662E-004, 0.0000000E+000, 0.0000000E+000
 5.2207401E+001, 1.2385990E+001,-3.1671971E+000,-4.7898028E-002,-3.5134880E+000, 3.5016647E-004, 0.0000000E+000, 0.0000000E+000, 5.4751012E+000, 5.6577573E+000, 0.0000000E+000, 5.9045103E-004, 0.0000000E+000, 0.0000000E+000
 5.2801453E+001, 1.2424692E+001,-3.1832540E+000,-4.7676465E-002,-3.5405711E+000, 3.5131857E-004, 0.0000000E+000, 0.0000000E+000, 5.4036610E+000, 5.6535417E+000, 0.0000000E+000, 5.9099135E-004, 0.0000000E+000, 0.0000000E+000
 5.3403862E+001, 1.2380773E+001,-3.1947544E+000,-4.5626163E-002,-3.5696869E+000, 3.4891353E-004, 0.0000000E+000, 0.0000000E+000, 5.2308851E+000, 5.5710542E+000, 0.0000000E+000, 5.9153393E-004, 0.0000000E+000, 0.0000000E+000
 5.4004997E+001, 1.2421773E+001,-3.2127882E+000,-4.7005325E-002,-3.5783250E+000, 3.5122425E-004, 0.0000000E+000, 0.0000000E+000, 5.2759942E+000, 5.5840060E+000, 0.0000000E+000, 5.9207900E-004, 0.0000000E+000, 0.0000000E+000
 5.4604111E+001, 1.2430707E+001,-3.2262462E+000,-4.6400497E-002,-3.6008120E+000, 3.5061257E-004, 0.0000000E+000, 0.0000000E+000, 5.2261625E+000, 5.5575988E+000, 0.0000000E+000, 5.9262207E-004, 0.0000000E+000, 0.0000000E+000
 5.5206207E+001, 1.2446575E+001,-3.2432990E+000,-4.7748847E-002,-3.6363524E+000, 3.4523737E-004, 0.0000000E+000, 0.0000000E+000, 5.1567247E+000, 5.5195200E+000, 0.0000000E+000, 5.9316652E-004, 0.0000000E+000, 0.0000000E+000
 5.5801800E+001, 1.2446063E+001,-3.2559873E+000,-4.7440995E-002,-3.6350392E+000, 3.4467974E-004, 0.0000000E+000, 0.0000000E+000, 5.1419174E+000, 5.5079406E+000, 0.0000000E+000, 5.9370812E-004, 0.0000000E+000, 0.0000000E+000
 5.6406158E+001, 1.2456712E+001,-3.2599604E+000,-4.7940866E-002,-3.6255849E+000, 3.4958537E-004, 0.0000000E+000, 0.0000000E+000, 5.1621619E+000, 5.5235754E+000, 0.0000000E+000, 5.9425140E-004, 0.0000000E+000, 0.0000000E+000
