s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 8.2801720E+001, 1.2954234E+001,-3.8439843E+000,-6.5840898E-002,-4.5233654E+000, 3.6680366E-004, 0.0000000E+000, 0.0000000E+000, 4.3926086E+000, 4.5214103E+000, 0.0000000E+000, 6.1816090E-004, 0.0000000E+000, 0.0000000E+000
 8.3405113E+001, 1.2984491E+001,-3.8692579E+000,-6.2912654E-002,-4.5755522E+000, 3.6402371E-004, 0.0000000E+000, 0.0000000E+000, 4.2083383E+000, 4.4771321E+000, 0.0000000E+000, 6.1870520E-004, 0.0000000E+000, 0.0000000E+000
 8.4002922E+001, 1.3001199E+001,-3.8791112E+000,-6.3157315E-002,-4.6248881E+000, 3.6345999E-004, 0.0000000E+000, 0.0000000E+000, 4.0885150E+000, 4.4344055E+000, 0.0000000E+000, 6.1924983E-004, 0.0000000E+000, 0.0000000E+000
 8.4606026E+001, 1.2986803E+001,-3.8845563E+000,-6.2796607E-002,-4.6166794E+000, 3.6737500E-004, 0.0000000E+000, 0.0000000E+000, 4.1279408E+000, 4.4231378E+000, 0.0000000E+000, 6.1979381E-004, 0.0000000E+000, 0.0000000E+000
 8.5204987E+001, 1.3015691E+001,-3.8961496E+000,-6.6019080E-002,-4.6122228E+000, 3.6862637E-004, 0.0000000E+000, 0.0000000E+000, 4.1954246E+000, 4.4416686E+000, 0.0000000E+000, 6.2033781E-004, 0.0000000E+000, 0.0000000E+000
 8.5801079E+001, 1.3026407E+001,-3.9104496E+000,-6.5336720E-002,-4.5794959E+000, 3.6393171E-004, 0.0000000E+000, 0.0000000E+000, 4.2159801E+000, 4.4714887E+000, 0.0000000E+000, 6.2087896E-004, 0.0000000E+000, 0.0000000E+000
 8.6405853E+001, 1.3027666E+001,-3.9212810E+000,-6.6631985E-002,-4.5829256E+000, 3.6826580E-004, 0.0000000E+000, 0.0000000E+000, 4.2561946E+000, 4.4571957E+000, 0.0000000E+000, 6.2142271E-004, 0.0000000E+000, 0.0000000E+000
 8.7002472E+001, 1.3050830E+001,-3.9336621E+000,-6.5847942E-002,-4.5989561E+000, 3.6878554E-004, 0.0000000E+000, 0.0000000E+000, 4.1107759E+000, 4.4527323E+000, 0.0000000E+000, 6.2196715E-004, 0.0000000E+000, 0.0000000E+000
 8.7601212E+001, 1.3061236E+001,-3.9481544E+000,-6.6803557E-002,-4.6227840E+000, 3.6934876E-004, 0.0000000E+000, 0.0000000E+000, 4.1616613E+000, 4.4238638E+000, 0.0000000E+000, 6.2250787E-004, 0.0000000E+000, 0.0000000E+000
 8.8200233E+001, 1.3052401E+001,-3.9505734E+000,-6.7222379E-002,-4.6388982E+000, 3.6814574E-004, 0.0000000E+000, 0.0000000E+000, 4.1132956E+000, 4.3960754E+000, 0.0000000E+000, 6.2305101E-004, 0.0000000E+000, 0.0000000E+000
 8.8805824E+001, 1.3109646E+001,-3.9755579E+000,-6.6957949E-002,-4.6330968E+000, 3.6815511E-004, 0.0000000E+000, 0.0000000E+000, 4.1337849E+000, 4.4344019E+000, 0.0000000E+000, 6.2359647E-004, 0.0000000E+000, 0.0000000E+000
 8.9401047E+001, 1.3089234E+001,-3.9822537E+000,-6.7217989E-002,-4.6421300E+000, 3.6788736E-004, 0.0000000E+000, 0.0000000E+000, 4.0541447E+000, 4.3980005E+000, 0.0000000E+000, 6.2413934E-004, 0.0000000E+000, 0.0000000E+000
 9.0003860E+001, 1.3090352E+001,-3.9938249E+000,-6.7562345E-002,-4.6828823E+000, 3.6138868E-004, 0.0000000E+000, 0.0000000E+000, 4.0511538E+000, 4.3464439E+000, 0.0000000E+000, 6.2468312E-004, 0.0000000E+000, 0.0000000E+000
 9.0601349E+001, 1.3102559E+001,-4.0078063E+000,-6.7784345E-002,-4.6678452E+000, 3.6178541E-004, 0.0000000E+000, 0.0000000E+000, 4.0540788E+000, 4.3594851E+000, 0.0000000E+000, 6.2522547E-004, 0.0000000E+000, 0.0000000E+000
 9.1205437E+001, 1.3137376E+001,-4.0212020E+000,-6.9478255E-002,-4.6713742E+000, 3.7032815E-004, 0.0000000E+000, 0.0000000E+000, 4.1605037E+000, 4.3756921E+000, 0.0000000E+000, 6.2576985E-004, 0.0000000E+000, 0.0000000E+000
 9.1800064E+001, 1.3132262E+001,-4.0276140E+000,-7.0053626E-002,-4.7405290E+000, 3.7301217E-004, 0.0000000E+000, 0.0000000E+000, 4.0200357E+000, 4.2944386E+000, 0.0000000E+000, 6.2631300E-004, 0.0000000E+000, 0.0000000E+000
 9.2404182E+001, 1.3173389E+001,-4.0427470E+000,-7.2398111E-002,-4.7748130E+000, 3.7161291E-004, 0.0000000E+000, 0.0000000E+000, 4.0708481E+000, 4.2838023E+000, 0.0000000E+000, 6.2685474E-004, 0.0000000E+000, 0.0000000E+000
 9.3003273E+001, 1.3141692E+001,-4.0635237E+000,-6.9828477E-002,-4.7857066E+000, 3.6748262E-004, 0.0000000E+000, 0.0000000E+000, 3.8727551E+000, 4.2230009E+000, 0.0000000E+000, 6.2740054E-004, 0.0000000E+000, 0.0000000E+000
 9.3608154E+001, 1.3179810E+001,-4.0633379E+000,-7.0910298E-002,-4.7766145E+000, 3.6780892E-004, 0.0000000E+000, 0.0000000E+000, 4.0152803E+000, 4.2693152E+000, 0.0000000E+000, 6.2794628E-004, 0.0000000E+000, 0.0000000E+000
 9.4205254E+001, 1.3156929E+001,-4.0703835E+000,-7.0557753E-002,-4.7519129E+000, 3.7215521E-004, 0.0000000E+000, 0.0000000E+000, 4.0092114E+000, 4.2644467E+000, 0.0000000E+000, 6.2848911E-004, 0.0000000E+000, 0.0000000E+000
 9.4803612E+001, 1.3207540E+001,-4.1016026E+000,-7.0597218E-002,-4.8111162E+000, 3.6962674E-004, 0.0000000E+000, 0.0000000E+000, 4.0208980E+000, 4.2245933E+000, 0.0000000E+000, 6.2903196E-004, 0.0000000E+000, 0.0000000E+000
 9.5401764E+001, 1.3213829E+001,-4.1057270E+000,-6.9498692E-002,-4.8026856E+000, 3.7235769E-004, 0.0000000E+000, 0.0000000E+000, 3.9589288E+000, 4.2362904E+000, 0.0000000E+000, 6.2957420E-004, 0.0000000E+000, 0.0000000E+000
 9.6005035E+001, 1.3211794E+001,-4.1153225E+000,-6.9993968E-002,-4.8484307E+000, 3.7041219E-004, 0.0000000E+000, 0.0000000E+000, 3.8918284E+000, 4.1784169E+000, 0.0000000E+000, 6.3011743E-004, 0.0000000E+000, 0.0000000E+000
 9.6600609E+001, 1.3221155E+001,-4.1235628E+000,-7.2428755E-002,-4.8680332E+000, 3.6900008E-004, 0.0000000E+000, 0.0000000E+000, 3.9313104E+000, 4.1574995E+000, 0.0000000E+000, 6.3066032E-004, 0.0000000E+000, 0.0000000E+000
 9.7205780E+001, 1.3244152E+001,-4.1318181E+000,-7.3624223E-002,-4.8045759E+000, 3.7392175E-004, 0.0000000E+000, 0.0000000E+000, 4.0310112E+000, 4.2345073E+000, 0.0000000E+000, 6.3120565E-004, 0.0000000E+000, 0.0000000E+000
