s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 1.9040197E+002, 3.7916096E+001, 3.1445243E+001, 3.4613020E+001, 3.2071923E+001, 3.6847894E+001, 3.1593395E+001, 3.4789961E+001, 3.2272230E+001, 3.1562911E+001, 3.2255283E+001, 3.1411373E+001, 3.2308745E+001, 3.2328083E+001, 3.2555698E+001, 3.2485526E+001, 3.1929926E+001, 3.1256162E+001, 3.2302000E+001, 3.0734897E+001, 3.0648783E+001, 3.0671881E+001, 3.0689752E+001, 3.0718714E+001, 3.0711595E+001, 3.0904230E+001, 3.0812129E+001, 3.0976311E+001, 3.0996682E+001
 1.9080222E+002, 3.7966932E+001, 3.1408717E+001, 3.4666990E+001, 3.1997751E+001, 3.6882343E+001, 3.1578506E+001, 3.4802397E+001, 3.2243793E+001, 3.1645986E+001, 3.2239620E+001, 3.1637453E+001, 3.2269139E+001, 3.1724457E+001, 3.2531552E+001, 3.2953229E+001, 3.1983304E+001, 3.1746742E+001, 3.2257748E+001, 3.1029751E+001, 3.0668463E+001, 3.0949178E+001, 3.0697626E+001, 3.0748882E+001, 3.0712453E+001, 3.0746930E+001, 3.0811745E+001, 3.1026733E+001, 3.1000248E+001
 1.9120278E+002, 3.8092399E+001, 3.1378576E+001, 3.4498403E+001, 3.1928794E+001, 3.6942965E+001, 3.1565497E+001, 3.4744655E+001, 3.2215312E+001, 3.1614527E+001, 3.2228173E+001, 3.1704406E+001, 3.2246320E+001, 3.2205384E+001, 3.2500455E+001, 3.3086765E+001, 3.2039497E+001, 3.2340052E+001, 3.2252570E+001, 3.1022366E+001, 3.0705843E+001, 3.1372979E+001, 3.0745739E+001, 3.0995393E+001, 3.0725946E+001, 3.0808857E+001, 3.0808515E+001, 3.0758259E+001, 3.0991518E+001
 1.9160128E+002, 3.8117722E+001, 3.1357223E+001, 3.4298565E+001, 3.1869276E+001, 3.6979321E+001, 3.1554463E+001, 3.4674517E+001, 3.2190297E+001, 3.1241273E+001, 3.2189413E+001, 3.1828949E+001, 3.2229221E+001, 3.2795696E+001, 3.2516013E+001, 3.3260404E+001, 3.2103698E+001, 3.2172758E+001, 3.2263576E+001, 3.0759968E+001, 3.0724492E+001, 3.1125537E+001, 3.0792843E+001, 3.1259952E+001, 3.0758670E+001, 3.0935180E+001, 3.0814984E+001, 3.0888159E+001, 3.0979719E+001
 1.9200043E+002, 3.8108733E+001, 3.1352024E+001, 3.4170258E+001, 3.1820934E+001, 3.7003128E+001, 3.1547965E+001, 3.4626236E+001, 3.2168888E+001, 3.1274404E+001, 3.2133062E+001, 3.1610005E+001, 3.2211144E+001, 3.3256903E+001, 3.2546048E+001, 3.2466657E+001, 3.2158898E+001, 3.1881627E+001, 3.2250357E+001, 3.0440507E+001, 3.0707766E+001, 3.0888609E+001, 3.0816459E+001, 3.1192207E+001, 3.0795508E+001, 3.1092189E+001, 3.0831519E+001, 3.0923204E+001, 3.0975697E+001
 1.9240113E+002, 3.8074188E+001, 3.1333180E+001, 3.4066196E+001, 3.1771487E+001, 3.7019181E+001, 3.1537442E+001, 3.4582501E+001, 3.2144768E+001, 3.1410197E+001, 3.2092878E+001, 3.2410238E+001, 3.2183155E+001, 3.5855013E+001, 3.2699494E+001, 3.3518807E+001, 3.2186706E+001, 3.2078985E+001, 3.2236713E+001, 3.0795930E+001, 3.0703929E+001, 3.0680186E+001, 3.0807530E+001, 3.1009599E+001, 3.0826406E+001, 3.1070902E+001, 3.0849329E+001, 3.0919653E+001, 3.0972676E+001
 1.9280169E+002, 3.7993469E+001, 3.1331662E+001, 3.3962425E+001, 3.1729922E+001, 3.7020872E+001, 3.1532183E+001, 3.4537718E+001, 3.2122756E+001, 3.1198151E+001, 3.2055212E+001, 3.4459483E+001, 3.2302762E+001, 3.5913680E+001, 3.2948083E+001, 3.6305339E+001, 3.2445836E+001, 3.3759906E+001, 3.2289399E+001, 3.0753009E+001, 3.0709456E+001, 3.0742219E+001, 3.0804230E+001, 3.0794832E+001, 3.0828412E+001, 3.1124023E+001, 3.0871496E+001, 3.0925503E+001, 3.0970973E+001
 1.9320281E+002, 3.7895510E+001, 3.1341583E+001, 3.3889864E+001, 3.1693045E+001, 3.7014376E+001, 3.1530926E+001, 3.4502129E+001, 3.2101694E+001, 3.1635988E+001, 3.2031613E+001, 3.4061957E+001, 3.2439240E+001, 3.5126171E+001, 3.3143935E+001, 3.4626595E+001, 3.2693086E+001, 3.2482005E+001, 3.2347030E+001, 3.0663946E+001, 3.0709660E+001, 3.0744315E+001, 3.0800735E+001, 3.0721479E+001, 3.0822085E+001, 3.0836291E+001, 3.0879777E+001, 3.1032562E+001, 3.0971278E+001
 1.9360116E+002, 3.7898669E+001, 3.1340998E+001, 3.3936767E+001, 3.1661911E+001, 3.7035156E+001, 3.1527115E+001, 3.4502605E+001, 3.2081744E+001, 3.1454430E+001, 3.2022210E+001, 3.3016644E+001, 3.2525511E+001, 3.3394134E+001, 3.3231758E+001, 3.2627663E+001, 3.2749297E+001, 3.2585707E+001, 3.2356709E+001, 3.0654211E+001, 3.0705275E+001, 3.0645336E+001, 3.0787402E+001, 3.0625912E+001, 3.0811700E+001, 3.0733336E+001, 3.0872081E+001, 3.1044423E+001, 3.0978581E+001
 1.9400307E+002, 3.7932453E+001, 3.1335281E+001, 3.4076968E+001, 3.1642768E+001, 3.7068514E+001, 3.1521564E+001, 3.4533465E+001, 3.2066029E+001, 3.1499767E+001, 3.1995421E+001, 3.1645849E+001, 3.2507168E+001, 3.2768042E+001, 3.3223997E+001, 3.2045156E+001, 3.2728341E+001, 3.3146301E+001, 3.2386970E+001, 3.0563020E+001, 3.0697410E+001, 3.0625726E+001, 3.0776765E+001, 3.0653197E+001, 3.0794176E+001, 3.0614957E+001, 3.0858806E+001, 3.1063249E+001, 3.0987636E+001
 1.9440197E+002, 3.8056869E+001, 3.1321009E+001, 3.4081036E+001, 3.1620180E+001, 3.7131059E+001, 3.1512967E+001, 3.4525119E+001, 3.2050195E+001, 3.2152487E+001, 3.2004445E+001, 3.2607064E+001, 3.2491780E+001, 3.2614796E+001, 3.3188485E+001, 3.1682482E+001, 3.2678969E+001, 3.3280961E+001, 3.2437155E+001, 3.0594397E+001, 3.0689012E+001, 3.0512092E+001, 3.0759332E+001, 3.0543572E+001, 3.0779963E+001, 3.0580088E+001, 3.0834168E+001, 3.0973294E+001, 3.0989812E+001
 1.9480127E+002, 3.8221137E+001, 3.1313469E+001, 3.3975330E+001, 3.1601472E+001, 3.7207856E+001, 3.1506991E+001, 3.4484112E+001, 3.2035971E+001, 3.2366159E+001, 3.2057325E+001, 3.5367333E+001, 3.2617501E+001, 3.5479288E+001, 3.3261132E+001, 3.1660106E+001, 3.2625273E+001, 3.2998697E+001, 3.2478816E+001, 3.0618854E+001, 3.0685002E+001, 3.0556944E+001, 3.0745136E+001, 3.0527567E+001, 3.0760619E+001, 3.0525896E+001, 3.0813796E+001, 3.0731060E+001, 3.0982391E+001
 1.9520241E+002, 3.8355261E+001, 3.1295891E+001, 3.3855761E+001, 3.1597339E+001, 3.7276782E+001, 3.1498247E+001, 3.4437587E+001, 3.2024745E+001, 3.1504493E+001, 3.2078145E+001, 3.6680283E+001, 3.2877448E+001, 3.7570350E+001, 3.3488018E+001, 3.3807853E+001, 3.2618851E+001, 3.3527512E+001, 3.2531854E+001, 3.0506606E+001, 3.0675429E+001, 3.0559492E+001, 3.0734955E+001, 3.0563987E+001, 3.0746645E+001, 3.0535461E+001, 3.0794107E+001, 3.0654083E+001, 3.0956960E+001
 1.9560132E+002, 3.8471441E+001, 3.1257838E+001, 3.3728666E+001, 3.1612032E+001, 3.7340491E+001, 3.1481387E+001, 3.4385658E+001, 3.2019494E+001, 3.1626963E+001, 3.2056166E+001, 3.5001923E+001, 3.3102987E+001, 3.7468766E+001, 3.3781763E+001, 3.7844927E+001, 3.2877139E+001, 3.3718055E+001, 3.2604803E+001, 3.0614645E+001, 3.0666611E+001, 3.0539563E+001, 3.0723392E+001, 3.0537591E+001, 3.0734242E+001, 3.0551799E+001, 3.0780694E+001, 3.0584365E+001, 3.0933093E+001
 1.9600225E+002, 3.8495870E+001, 3.1220150E+001, 3.3610256E+001, 3.1628615E+001, 3.7373720E+001, 3.1463625E+001, 3.4334974E+001, 3.2015788E+001, 3.2854246E+001, 3.2105078E+001, 3.2796023E+001, 3.3154140E+001, 3.4913952E+001, 3.3962354E+001, 3.6331257E+001, 3.3202326E+001, 3.3750880E+001, 3.2674166E+001, 3.0641058E+001, 3.0666876E+001, 3.0647963E+001, 3.0716329E+001, 3.0545296E+001, 3.0723394E+001, 3.0611211E+001, 3.0770398E+001, 3.0631569E+001, 3.0911419E+001
 1.9640039E+002, 3.8500586E+001, 3.1184926E+001, 3.3515609E+001, 3.1617288E+001, 3.7396328E+001, 3.1446650E+001, 3.4289242E+001, 3.2004041E+001, 3.3079562E+001, 3.2206236E+001, 3.1776180E+001, 3.3106978E+001, 3.2485804E+001, 3.3944955E+001, 3.5337764E+001, 3.3370030E+001, 3.3831042E+001, 3.2740830E+001, 3.0581010E+001, 3.0657142E+001, 3.0546935E+001, 3.0710905E+001, 3.0571942E+001, 3.0714444E+001, 3.0658608E+001, 3.0764515E+001, 3.0746729E+001, 3.0899861E+001
 1.9680203E+002, 3.8507321E+001, 3.1160324E+001, 3.3650228E+001, 3.1590170E+001, 3.7419443E+001, 3.1433917E+001, 3.4314335E+001, 3.1988295E+001, 3.3826379E+001, 3.2304337E+001, 3.2401067E+001, 3.3052909E+001, 3.1802354E+001, 3.3848779E+001, 3.7911000E+001, 3.3579752E+001, 3.5756180E+001, 3.2842497E+001, 3.0746808E+001, 3.0664170E+001, 3.0645353E+001, 3.0698702E+001, 3.0542175E+001, 3.0703533E+001, 3.0659864E+001, 3.0759603E+001, 3.0758390E+001, 3.0891515E+001
 1.9720052E+002, 3.8510796E+001, 3.1144264E+001, 3.4027917E+001, 3.1559031E+001, 3.7443842E+001, 3.1424766E+001, 3.4418988E+001, 3.1972137E+001, 3.4538124E+001, 3.2447391E+001, 3.3376950E+001, 3.3057917E+001, 3.1832441E+001, 3.3712670E+001, 3.5786359E+001, 3.3843195E+001, 4.1501776E+001, 3.3326252E+001, 3.0797938E+001, 3.0668236E+001, 3.0710671E+001, 3.0700359E+001, 3.0665805E+001, 3.0695427E+001, 3.0614716E+001, 3.0751210E+001, 3.0760130E+001, 3.0886296E+001
 1.9760358E+002, 3.8521137E+001, 3.1131598E+001, 3.4362565E+001, 3.1530839E+001, 3.7470723E+001, 3.1416099E+001, 3.4517244E+001, 3.1956248E+001, 3.4637224E+001, 3.2594483E+001, 3.4109485E+001, 3.3129274E+001, 3.2134413E+001, 3.3583737E+001, 3.1907560E+001, 3.3824011E+001, 3.8779906E+001, 3.3890403E+001, 3.1097984E+001, 3.0693373E+001, 3.0895390E+001, 3.0708283E+001, 3.0787856E+001, 3.0699778E+001, 3.0709456E+001, 3.0744402E+001, 3.0633222E+001, 3.0871912E+001
 1.9800283E+002, 3.8543614E+001, 3.1123057E+001, 3.4612223E+001, 3.1506905E+001, 3.7503789E+001, 3.1408137E+001, 3.4592344E+001, 3.1941335E+001, 3.4535982E+001, 3.2761767E+001, 3.4577383E+001, 3.3219184E+001, 3.2699297E+001, 3.3494232E+001, 3.1255036E+001, 3.3658253E+001, 3.7194008E+001, 3.4211960E+001, 3.1133185E+001, 3.0725953E+001, 3.1018472E+001, 3.0727975E+001, 3.0879035E+001, 3.0711635E+001, 3.0941869E+001, 3.0753068E+001, 3.0648090E+001, 3.0856911E+001
 1.9840138E+002, 3.8578451E+001, 3.1118649E+001, 3.4859196E+001, 3.1518068E+001, 3.7539183E+001, 3.1401717E+001, 3.4668681E+001, 3.1936686E+001, 3.3652589E+001, 3.2874497E+001, 3.5019014E+001, 3.3345822E+001, 3.4720914E+001, 3.3519652E+001, 3.1231315E+001, 3.3485995E+001, 3.3788469E+001, 3.4299006E+001, 3.1375447E+001, 3.0767569E+001, 3.1138353E+001, 3.0753222E+001, 3.0984539E+001, 3.0727950E+001, 3.0982878E+001, 3.0771931E+001, 3.0812223E+001, 3.0849705E+001
 1.9880234E+002, 3.8603967E+001, 3.1120295E+001, 3.5106686E+001, 3.1612649E+001, 3.7573580E+001, 3.1397522E+001, 3.4748792E+001, 3.1957995E+001, 3.3259268E+001, 3.2934081E+001, 3.4342727E+001, 3.3453965E+001, 3.5115293E+001, 3.3647837E+001, 3.1610332E+001, 3.3334680E+001, 3.3456953E+001, 3.4241278E+001, 3.0836613E+001, 3.0791019E+001, 3.1415849E+001, 3.0796157E+001, 3.1117897E+001, 3.0751321E+001, 3.0983182E+001, 3.0790075E+001, 3.0944307E+001, 3.0855395E+001
 1.9920248E+002, 3.8472847E+001, 3.1116239E+001, 3.5306691E+001, 3.1689282E+001, 3.7556151E+001, 3.1390691E+001, 3.4817095E+001, 3.1975491E+001, 3.3572661E+001, 3.2990986E+001, 3.3562361E+001, 3.3496458E+001, 3.3892671E+001, 3.3717595E+001, 3.4231861E+001, 3.3305933E+001, 3.4006609E+001, 3.4205753E+001, 3.1116683E+001, 3.0804719E+001, 3.1148295E+001, 3.0831481E+001, 3.1336702E+001, 3.0786858E+001, 3.1016680E+001, 3.0805344E+001, 3.0847614E+001, 3.0860311E+001
 1.9960171E+002, 3.8370241E+001, 3.1107190E+001, 3.5413399E+001, 3.1749791E+001, 3.7546154E+001, 3.1381712E+001, 3.4855700E+001, 3.1988874E+001, 3.2891727E+001, 3.3046275E+001, 3.3352137E+001, 3.3501408E+001, 3.3656235E+001, 3.3723510E+001, 3.4519108E+001, 3.3404906E+001, 3.2441474E+001, 3.4141284E+001, 3.1219013E+001, 3.0836683E+001, 3.1163078E+001, 3.0856576E+001, 3.1138762E+001, 3.0817404E+001, 3.0967107E+001, 3.0821641E+001, 3.0912164E+001, 3.0863541E+001
 2.0000373E+002, 3.8335385E+001, 3.1101596E+001, 3.5457498E+001, 3.1885934E+001, 3.7555114E+001, 3.1374157E+001, 3.4876797E+001, 3.2026434E+001, 3.2354320E+001, 3.3010064E+001, 3.2707464E+001, 3.3464811E+001, 3.3320882E+001, 3.3710433E+001, 3.3049107E+001, 3.3446955E+001, 3.2684568E+001, 3.4010073E+001, 3.0353951E+001, 3.0840113E+001, 3.0868820E+001, 3.0874959E+001, 3.1077412E+001, 3.0837806E+001, 3.0980246E+001, 3.0833105E+001, 3.0976684E+001, 3.0870112E+001
 2.0040321E+002, 3.8204324E+001, 3.1104937E+001, 3.5439649E+001, 3.2054950E+001, 3.7533047E+001, 3.1369664E+001, 3.4879702E+001, 3.2076345E+001, 3.3206275E+001, 3.2999795E+001, 3.3564940E+001, 3.3434728E+001, 3.2966313E+001, 3.3666153E+001, 3.2242182E+001, 3.3372799E+001, 3.3457734E+001, 3.3953203E+001, 3.0508384E+001, 3.0782494E+001, 3.0436410E+001, 3.0847809E+001, 3.1068834E+001, 3.0855762E+001, 3.0999604E+001, 3.0845412E+001, 3.1025647E+001, 3.0880211E+001
 2.0080225E+002, 3.7992079E+001, 3.1228576E+001, 3.5383064E+001, 3.2195717E+001, 3.7481330E+001, 3.1402612E+001, 3.4871116E+001, 3.2120365E+001, 3.3033811E+001, 3.3028215E+001, 3.5094289E+001, 3.3511905E+001, 3.3577223E+001, 3.3631905E+001, 3.3316520E+001, 3.3340571E+001, 3.3332809E+001, 3.3918426E+001, 3.1094647E+001, 3.0792990E+001, 3.1452624E+001, 3.0853994E+001, 3.0861302E+001, 3.0861518E+001, 3.1119949E+001, 3.0860006E+001, 3.1017940E+001, 3.0890615E+001
 2.0120384E+002, 3.7703142E+001, 3.1509475E+001, 3.5307090E+001, 3.2244711E+001, 3.7400253E+001, 3.1486466E+001, 3.4856275E+001, 3.2137845E+001, 3.3030118E+001, 3.3059251E+001, 3.6707104E+001, 3.3705128E+001, 3.5650075E+001, 3.3703880E+001, 3.3061644E+001, 3.3331035E+001, 3.2672385E+001, 3.3852781E+001, 3.1075588E+001, 3.0811432E+001, 3.1069552E+001, 3.0892779E+001, 3.1142437E+001, 3.0872011E+001, 3.1250975E+001, 3.0884585E+001, 3.1018069E+001, 3.0900277E+001
 2.0160083E+002, 3.7486236E+001, 3.1731361E+001, 3.5224220E+001, 3.2205198E+001, 3.7337085E+001, 3.1555356E+001, 3.4838447E+001, 3.2128028E+001, 3.3547304E+001, 3.3040253E+001, 3.6951126E+001, 3.3956200E+001, 3.6467402E+001, 3.3900666E+001, 3.5838183E+001, 3.3386334E+001, 3.1971278E+001, 3.3744545E+001, 3.1167091E+001, 3.0838833E+001, 3.1053593E+001, 3.0897245E+001, 3.1167987E+001, 3.0892231E+001, 3.1210975E+001, 3.0909048E+001, 3.1110404E+001, 3.0912478E+001
 2.0200328E+002, 3.7292931E+001, 3.1826687E+001, 3.5146032E+001, 3.2155702E+001, 3.7278486E+001, 3.1588415E+001, 3.4820964E+001, 3.2114449E+001, 3.7667614E+001, 3.3286567E+001, 3.6648183E+001, 3.4155454E+001, 3.7125843E+001, 3.4097389E+001, 3.7492461E+001, 3.3658466E+001, 3.1929535E+001, 3.3610623E+001, 3.1026836E+001, 3.0855095E+001, 3.1251153E+001, 3.0919955E+001, 3.1044132E+001, 3.0902759E+001, 3.1199981E+001, 3.0932592E+001, 3.1381218E+001, 3.0935602E+001
 2.0240322E+002, 3.7062524E+001, 3.1937622E+001, 3.5073222E+001, 3.2109864E+001, 3.7205222E+001, 3.1628113E+001, 3.4804106E+001, 3.2101234E+001, 3.7462907E+001, 3.3602842E+001, 3.7965999E+001, 3.4396314E+001, 3.8196209E+001, 3.4400823E+001, 3.6057976E+001, 3.3904341E+001, 3.2628831E+001, 3.3518588E+001, 3.1357063E+001, 3.0884092E+001, 3.1136986E+001, 3.0938649E+001, 3.1257861E+001, 3.0923268E+001, 3.0905605E+001, 3.0944628E+001, 3.1972092E+001, 3.0987559E+001
 2.0280032E+002, 3.6856855E+001, 3.2111858E+001, 3.5006941E+001, 3.2065219E+001, 3.7136358E+001, 3.1689606E+001, 3.4788211E+001, 3.2087460E+001, 3.7311548E+001, 3.3875568E+001, 3.7609141E+001, 3.4644922E+001, 3.7832185E+001, 3.4677575E+001, 3.6147200E+001, 3.4051479E+001, 3.6377041E+001, 3.3581097E+001, 3.1408692E+001, 3.0927790E+001, 3.1252271E+001, 3.0962842E+001, 3.1258979E+001, 3.0948139E+001, 3.0818585E+001, 3.0937434E+001, 3.2569675E+001, 3.1075722E+001
 2.0320125E+002, 3.6716683E+001, 3.2176069E+001, 3.4950488E+001, 3.2028319E+001, 3.7084517E+001, 3.1719136E+001, 3.4774488E+001, 3.2075502E+001, 3.5889183E+001, 3.4084043E+001, 3.6855797E+001, 3.4837114E+001, 3.7014858E+001, 3.4887649E+001, 3.2692225E+001, 3.4083675E+001, 3.5990202E+001, 3.3780124E+001, 3.1395028E+001, 3.0971222E+001, 3.1249308E+001, 3.0981995E+001, 3.1169089E+001, 3.0972515E+001, 3.1218006E+001, 3.0945556E+001, 3.2561194E+001, 3.1174897E+001
 2.0360202E+002, 3.6688608E+001, 3.2181709E+001, 3.4901463E+001, 3.2006099E+001, 3.7066889E+001, 3.1730388E+001, 3.4762378E+001, 3.2067654E+001, 3.4089244E+001, 3.4152214E+001, 3.6366009E+001, 3.4967783E+001, 3.6064849E+001, 3.5018239E+001, 3.2207383E+001, 3.3948097E+001, 3.5218504E+001, 3.3907057E+001, 3.0862422E+001, 3.0978825E+001, 3.1217262E+001, 3.1009052E+001, 3.1193212E+001, 3.0986666E+001, 3.1257909E+001, 3.0970859E+001, 3.1634835E+001, 3.1236707E+001
 2.0400310E+002, 3.6714377E+001, 3.2160082E+001, 3.4947114E+001, 3.2006943E+001, 3.7065467E+001, 3.1732102E+001, 3.4779467E+001, 3.2066783E+001, 3.2688377E+001, 3.4096209E+001, 3.6381463E+001, 3.5061248E+001, 3.5916447E+001, 3.5086399E+001, 3.1896736E+001, 3.3807604E+001, 3.4426843E+001, 3.3971821E+001, 3.0856379E+001, 3.0969880E+001, 3.0867719E+001, 3.1006737E+001, 3.1099302E+001, 3.1003667E+001, 3.1208302E+001, 3.0990955E+001, 3.1358036E+001, 3.1245726E+001
 2.0440154E+002, 3.6717733E+001, 3.2120407E+001, 3.4993811E+001, 3.2038542E+001, 3.7057274E+001, 3.1727302E+001, 3.4797610E+001, 3.2075567E+001, 3.3754085E+001, 3.4050222E+001, 3.6434350E+001, 3.5152834E+001, 3.6212688E+001, 3.5148940E+001, 3.1886312E+001, 3.3662833E+001, 3.2877179E+001, 3.3948792E+001, 3.0164032E+001, 3.0939129E+001, 3.0175884E+001, 3.0972917E+001, 3.0793165E+001, 3.0998423E+001, 3.1166030E+001, 3.1008044E+001, 3.1668563E+001, 3.1265889E+001
 2.0480134E+002, 3.6714433E+001, 3.2066614E+001, 3.5004750E+001, 3.2096831E+001, 3.7047445E+001, 3.1718323E+001, 3.4805025E+001, 3.2093186E+001, 3.5631824E+001, 3.4112555E+001, 3.6368127E+001, 3.5238397E+001, 3.6123572E+001, 3.5204511E+001, 3.2424202E+001, 3.3562333E+001, 3.2599366E+001, 3.3847300E+001, 3.0694374E+001, 3.0893784E+001, 2.9880513E+001, 3.0886217E+001, 3.0514062E+001, 3.0963456E+001, 3.1013139E+001, 3.1014440E+001, 3.1427884E+001, 3.1289525E+001
 2.0520400E+002, 3.6680301E+001, 3.2012221E+001, 3.5002513E+001, 3.2209146E+001, 3.7027227E+001, 3.1708494E+001, 3.4808406E+001, 3.2128379E+001, 3.5033062E+001, 3.4216891E+001, 3.6040663E+001, 3.5300754E+001, 3.5948588E+001, 3.5250231E+001, 3.3609078E+001, 3.3520442E+001, 3.2158856E+001, 3.3742907E+001, 2.9558427E+001, 3.0838874E+001, 3.0656348E+001, 3.0842627E+001, 3.0551682E+001, 3.0935200E+001, 3.0882815E+001, 3.1010517E+001, 3.1256181E+001, 3.1291744E+001
 2.0560051E+002, 3.6626775E+001, 3.1969794E+001, 3.4968689E+001, 3.2382415E+001, 3.7000311E+001, 3.1701260E+001, 3.4801716E+001, 3.2184277E+001, 3.4399367E+001, 3.4268944E+001, 3.6104610E+001, 3.5349060E+001, 3.5903583E+001, 3.5287498E+001, 3.4792060E+001, 3.3571936E+001, 3.2512706E+001, 3.3617640E+001, 2.8605150E+001, 3.0677692E+001, 2.9589317E+001, 3.0786064E+001, 3.0417943E+001, 3.0900484E+001, 3.0841454E+001, 3.1003664E+001, 3.1146805E+001, 3.1288131E+001
 2.0600006E+002, 3.6832238E+001, 3.1956287E+001, 3.4929913E+001, 3.2514880E+001, 3.7056720E+001, 3.1702275E+001, 3.4792929E+001, 3.2229881E+001, 3.2215240E+001, 3.4209478E+001, 3.6452122E+001, 3.5406182E+001, 3.4951090E+001, 3.5308382E+001, 3.4940582E+001, 3.3664708E+001, 3.2854993E+001, 3.3568129E+001, 2.9589320E+001, 3.0534543E+001, 2.8797196E+001, 3.0631434E+001, 2.9782614E+001, 3.0841288E+001, 3.0558184E+001, 3.0978433E+001, 3.1123283E+001, 3.1275589E+001
 2.0640248E+002, 3.7172768E+001, 3.1966005E+001, 3.4871037E+001, 3.2573122E+001, 3.7163319E+001, 3.1710173E+001, 3.4777235E+001, 3.2254402E+001, 3.2269849E+001, 3.4074103E+001, 3.6488301E+001, 3.5466579E+001, 3.3320456E+001, 3.5216933E+001, 3.4205031E+001, 3.3742504E+001, 3.2512077E+001, 3.3504005E+001, 2.9004541E+001, 3.0425661E+001, 2.9360713E+001, 3.0517232E+001, 2.9579913E+001, 3.0731090E+001, 3.0140300E+001, 3.0934829E+001, 3.0955212E+001, 3.1262871E+001
 2.0680027E+002, 3.7138613E+001, 3.1969866E+001, 3.4823829E+001, 3.2577543E+001, 3.7152933E+001, 3.1716087E+001, 3.4764160E+001, 3.2262889E+001, 3.2613561E+001, 3.3965044E+001, 3.5603237E+001, 3.5502979E+001, 3.4895067E+001, 3.5157100E+001, 3.2469651E+001, 3.3709137E+001, 3.3494412E+001, 3.3469123E+001, 3.0189765E+001, 3.0351408E+001, 2.9928005E+001, 3.0427060E+001, 2.9408408E+001, 3.0628499E+001, 2.9752677E+001, 3.0849316E+001, 3.0806636E+001, 3.1234307E+001
 2.0720409E+002, 3.7099599E+001, 3.1951153E+001, 3.4775065E+001, 3.2571592E+001, 3.7139340E+001, 3.1715111E+001, 3.4749888E+001, 3.2266948E+001, 3.2621127E+001, 3.3883461E+001, 3.3955478E+001, 3.5465929E+001, 3.2947094E+001, 3.5085667E+001, 3.2058255E+001, 3.3605020E+001, 3.3592650E+001, 3.3483270E+001, 3.0415695E+001, 3.0348684E+001, 3.0344654E+001, 3.0412066E+001, 3.0343764E+001, 3.0567765E+001, 3.0144371E+001, 3.0781946E+001, 3.0423619E+001, 3.1195678E+001
 2.0760412E+002, 3.7201858E+001, 3.1921450E+001, 3.4739882E+001, 3.2582846E+001, 3.7170458E+001, 3.1710414E+001, 3.4739352E+001, 3.2275707E+001, 3.2568796E+001, 3.3816888E+001, 3.3001426E+001, 3.5361698E+001, 3.3407513E+001, 3.4946468E+001, 3.2363234E+001, 3.3515118E+001, 3.3175014E+001, 3.3483003E+001, 3.0582652E+001, 3.0374186E+001, 3.0493189E+001, 3.0412148E+001, 3.0331088E+001, 3.0550981E+001, 3.0040579E+001, 3.0723843E+001, 3.0601814E+001, 3.1142847E+001
 2.0800203E+002, 3.7313302E+001, 3.1891849E+001, 3.4704073E+001, 3.2613902E+001, 3.7205312E+001, 3.1705353E+001, 3.4727890E+001, 3.2290826E+001, 3.2501816E+001, 3.3752689E+001, 3.2458910E+001, 3.5211307E+001, 3.3088939E+001, 3.4852591E+001, 3.1226613E+001, 3.3390382E+001, 3.2529165E+001, 3.3441781E+001, 3.0075045E+001, 3.0362775E+001, 3.0400146E+001, 3.0418574E+001, 3.0358268E+001, 3.0534033E+001, 3.0359184E+001, 3.0689084E+001, 3.0802125E+001, 3.1121978E+001
