s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 5.4405487E+001, 3.3002059E+001,-1.0070351E+001,-1.6661942E-001,-1.0991913E+001, 8.6775713E-004, 0.0000000E+000, 0.0000000E+000, 1.1443985E+001, 1.1774044E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.4803478E+001, 3.3209766E+001,-1.0109794E+001,-1.7079148E-001,-1.1007858E+001, 8.7040124E-004, 0.0000000E+000, 0.0000000E+000, 1.1633590E+001, 1.1922194E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.5205444E+001, 3.2819822E+001,-1.0124092E+001,-1.6461300E-001,-1.1027993E+001, 8.7253709E-004, 0.0000000E+000, 0.0000000E+000, 1.1315318E+001, 1.1503996E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.5604771E+001, 3.2907109E+001,-1.0171257E+001,-1.6492810E-001,-1.1027066E+001, 8.5138810E-004, 0.0000000E+000, 0.0000000E+000, 1.1245616E+001, 1.1544709E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.6001354E+001, 3.3068381E+001,-1.0161838E+001,-1.6628547E-001,-1.1025821E+001, 8.6641185E-004, 0.0000000E+000, 0.0000000E+000, 1.1342526E+001, 1.1715303E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.6400612E+001, 3.3057485E+001,-1.0229733E+001,-1.6462511E-001,-1.1026407E+001, 8.6661069E-004, 0.0000000E+000, 0.0000000E+000, 1.1109210E+001, 1.1637586E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.6804256E+001, 3.3061607E+001,-1.0264173E+001,-1.6435848E-001,-1.1188004E+001, 8.7038106E-004, 0.0000000E+000, 0.0000000E+000, 1.0872790E+001, 1.1445941E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.7201580E+001, 3.2996642E+001,-1.0251607E+001,-1.6720128E-001,-1.1214879E+001, 8.8360902E-004, 0.0000000E+000, 0.0000000E+000, 1.1015843E+001, 1.1363839E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.7603935E+001, 3.2872731E+001,-1.0275051E+001,-1.6876319E-001,-1.1246039E+001, 8.7454504E-004, 0.0000000E+000, 0.0000000E+000, 1.0974127E+001, 1.1183753E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.8004536E+001, 3.3083164E+001,-1.0367053E+001,-1.7119180E-001,-1.1282337E+001, 8.6589442E-004, 0.0000000E+000, 0.0000000E+000, 1.1004123E+001, 1.1263449E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.8401829E+001, 3.3001194E+001,-1.0322154E+001,-1.7496045E-001,-1.1247248E+001, 8.7731175E-004, 0.0000000E+000, 0.0000000E+000, 1.0833799E+001, 1.1257709E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.8801476E+001, 3.3192905E+001,-1.0387345E+001,-1.8311073E-001,-1.1287432E+001, 8.8097047E-004, 0.0000000E+000, 0.0000000E+000, 1.0890383E+001, 1.1335898E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.9205452E+001, 3.3214179E+001,-1.0421455E+001,-1.8646049E-001,-1.1374202E+001, 8.7238476E-004, 0.0000000E+000, 0.0000000E+000, 1.0938964E+001, 1.1232934E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.9604832E+001, 3.2740244E+001,-1.0402204E+001,-1.8333429E-001,-1.1404418E+001, 8.7164360E-004, 0.0000000E+000, 0.0000000E+000, 1.0554185E+001, 1.0751160E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.0002518E+001, 3.3045201E+001,-1.0423984E+001,-1.8571638E-001,-1.1404293E+001, 8.8105270E-004, 0.0000000E+000, 0.0000000E+000, 1.0766443E+001, 1.1032088E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.0401459E+001, 3.2990494E+001,-1.0532297E+001,-1.8112019E-001,-1.1348338E+001, 8.6934704E-004, 0.0000000E+000, 0.0000000E+000, 1.0663271E+001, 1.0929608E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.0804062E+001, 3.2730674E+001,-1.0450687E+001,-1.7218347E-001,-1.1404148E+001, 8.7006964E-004, 0.0000000E+000, 0.0000000E+000, 1.0485772E+001, 1.0704526E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.1204330E+001, 3.3098745E+001,-1.0494255E+001,-1.7101265E-001,-1.1330016E+001, 8.6172462E-004, 0.0000000E+000, 0.0000000E+000, 1.0734973E+001, 1.1104323E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.1603928E+001, 3.2980678E+001,-1.0608074E+001,-1.6253934E-001,-1.1390637E+001, 8.6292566E-004, 0.0000000E+000, 0.0000000E+000, 1.0453565E+001, 1.0820291E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.2003532E+001, 3.3023151E+001,-1.0547859E+001,-1.6811867E-001,-1.1391253E+001, 8.7618142E-004, 0.0000000E+000, 0.0000000E+000, 1.0510534E+001, 1.0916797E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.2400192E+001, 3.2971123E+001,-1.0569462E+001,-1.7539808E-001,-1.1415183E+001, 8.8319318E-004, 0.0000000E+000, 0.0000000E+000, 1.0561679E+001, 1.0811962E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.2800411E+001, 3.2976203E+001,-1.0601373E+001,-1.7982714E-001,-1.1421251E+001, 8.7147989E-004, 0.0000000E+000, 0.0000000E+000, 1.0454272E+001, 1.0774623E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.3203556E+001, 3.2975498E+001,-1.0680546E+001,-1.8450086E-001,-1.1419663E+001, 8.6803723E-004, 0.0000000E+000, 0.0000000E+000, 1.0316347E+001, 1.0691656E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.3603420E+001, 3.3122395E+001,-1.0685111E+001,-1.9454928E-001,-1.1437383E+001, 8.6715506E-004, 0.0000000E+000, 0.0000000E+000, 1.0479907E+001, 1.0806219E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.4003288E+001, 3.2967337E+001,-1.0692748E+001,-1.9700606E-001,-1.1453286E+001, 8.6367258E-004, 0.0000000E+000, 0.0000000E+000, 1.0534373E+001, 1.0625160E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.4402565E+001, 3.2910479E+001,-1.0697879E+001,-1.9257392E-001,-1.1459997E+001, 8.7035324E-004, 0.0000000E+000, 0.0000000E+000, 1.0124740E+001, 1.0560899E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.4800667E+001, 3.3119561E+001,-1.0779358E+001,-1.9168811E-001,-1.1543025E+001, 8.6843519E-004, 0.0000000E+000, 0.0000000E+000, 1.0159715E+001, 1.0606358E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.5205849E+001, 3.2862352E+001,-1.0768459E+001,-1.8501988E-001,-1.1633675E+001, 8.5890285E-004, 0.0000000E+000, 0.0000000E+000, 9.9502553E+000, 1.0276057E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.5600769E+001, 3.3192636E+001,-1.0836876E+001,-1.8327911E-001,-1.1586630E+001, 8.7526009E-004, 0.0000000E+000, 0.0000000E+000, 1.0140857E+001, 1.0586726E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.6002747E+001, 3.2933212E+001,-1.0815149E+001,-1.8032275E-001,-1.1688111E+001, 8.7425881E-004, 0.0000000E+000, 0.0000000E+000, 9.9807288E+000, 1.0250504E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.6403564E+001, 3.2948501E+001,-1.0846574E+001,-1.7680404E-001,-1.1705632E+001, 8.6434770E-004, 0.0000000E+000, 0.0000000E+000, 9.9005181E+000, 1.0220355E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.6801689E+001, 3.3057036E+001,-1.0915143E+001,-1.8204200E-001,-1.1741530E+001, 8.5572757E-004, 0.0000000E+000, 0.0000000E+000, 1.0038359E+001, 1.0219177E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.7204857E+001, 3.2914543E+001,-1.0937142E+001,-1.8112800E-001,-1.1835112E+001, 8.6586065E-004, 0.0000000E+000, 0.0000000E+000, 9.7827399E+000, 9.9620270E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.7602570E+001, 3.3177100E+001,-1.0949980E+001,-1.8534404E-001,-1.1827575E+001, 8.7273161E-004, 0.0000000E+000, 0.0000000E+000, 9.9435546E+000, 1.0215073E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.8003601E+001, 3.2921789E+001,-1.1000835E+001,-1.8439647E-001,-1.1973436E+001, 8.5665153E-004, 0.0000000E+000, 0.0000000E+000, 9.5740873E+000, 9.7639784E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.8400787E+001, 3.3244541E+001,-1.1061592E+001,-1.8986901E-001,-1.1960916E+001, 8.7901531E-004, 0.0000000E+000, 0.0000000E+000, 9.6937595E+000, 1.0033043E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.8801521E+001, 3.2762484E+001,-1.0991499E+001,-1.8737216E-001,-1.2031214E+001, 8.9023457E-004, 0.0000000E+000, 0.0000000E+000, 9.1957714E+000, 9.5532888E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.9202072E+001, 3.3018104E+001,-1.1071399E+001,-1.9173164E-001,-1.2095896E+001, 8.6955379E-004, 0.0000000E+000, 0.0000000E+000, 9.3404825E+000, 9.6599475E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 6.9601463E+001, 3.3007995E+001,-1.1065809E+001,-1.9486544E-001,-1.2047119E+001, 8.7222872E-004, 0.0000000E+000, 0.0000000E+000, 9.4426543E+000, 9.7010732E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 7.0004929E+001, 3.3024654E+001,-1.1111755E+001,-1.9382704E-001,-1.2018304E+001, 8.7803436E-004, 0.0000000E+000, 0.0000000E+000, 9.2898479E+000, 9.7016454E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 7.0404366E+001, 3.3020507E+001,-1.1128013E+001,-1.9170040E-001,-1.1999068E+001, 8.7403740E-004, 0.0000000E+000, 0.0000000E+000, 9.2252222E+000, 9.7025994E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 7.0801941E+001, 3.2878359E+001,-1.1148180E+001,-1.9311149E-001,-1.2082514E+001, 8.6562804E-004, 0.0000000E+000, 0.0000000E+000, 9.1252086E+000, 9.4554189E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 7.1200378E+001, 3.3186906E+001,-1.1183053E+001,-1.9293878E-001,-1.2043850E+001, 8.7927578E-004, 0.0000000E+000, 0.0000000E+000, 9.3347876E+000, 9.7679441E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 7.1605247E+001, 3.2870579E+001,-1.1216264E+001,-1.9004348E-001,-1.2147414E+001, 8.8373877E-004, 0.0000000E+000, 0.0000000E+000, 9.0533721E+000, 9.3177409E+000, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
