s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 6.1205555E+001, 2.2012808E+001,-6.5006021E+000,-1.0487752E-001,-7.3147949E+000, 5.6942505E-004, 0.0000000E+000, 0.0000000E+000, 7.7067362E+000, 8.0931033E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.1800007E+001, 2.2012807E+001,-6.5345897E+000,-1.0065906E-001,-7.2973336E+000, 5.7289372E-004, 0.0000000E+000, 0.0000000E+000, 7.5530382E+000, 8.0807980E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.2405567E+001, 2.1972295E+001,-6.5399482E+000,-1.0486377E-001,-7.3275144E+000, 5.6761864E-004, 0.0000000E+000, 0.0000000E+000, 7.9291402E+000, 8.0005362E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.3005234E+001, 2.2023035E+001,-6.5776587E+000,-1.0469973E-001,-7.3305699E+000, 5.7405752E-004, 0.0000000E+000, 0.0000000E+000, 7.7060329E+000, 8.0106808E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.3604027E+001, 2.2003232E+001,-6.5975513E+000,-1.0615367E-001,-7.4148436E+000, 5.6930668E-004, 0.0000000E+000, 0.0000000E+000, 7.5017041E+000, 7.8852528E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.4202408E+001, 2.1998932E+001,-6.6209217E+000,-1.0886061E-001,-7.4276253E+000, 5.6280818E-004, 0.0000000E+000, 0.0000000E+000, 7.6173294E+000, 7.8420875E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.4806084E+001, 2.1984728E+001,-6.6357329E+000,-1.0677486E-001,-7.4113216E+000, 5.6988960E-004, 0.0000000E+000, 0.0000000E+000, 7.4293140E+000, 7.8314688E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.5401779E+001, 2.1965559E+001,-6.6606708E+000,-1.0760878E-001,-7.4438130E+000, 5.6526032E-004, 0.0000000E+000, 0.0000000E+000, 7.4087637E+000, 7.7540313E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.6005760E+001, 2.2032363E+001,-6.7018584E+000,-1.0651738E-001,-7.4560642E+000, 5.6666713E-004, 0.0000000E+000, 0.0000000E+000, 7.2709033E+000, 7.7684900E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.6603851E+001, 2.1979580E+001,-6.7079824E+000,-1.0901758E-001,-7.5271719E+000, 5.6644468E-004, 0.0000000E+000, 0.0000000E+000, 7.4073362E+000, 7.6359747E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.7205322E+001, 2.2009285E+001,-6.7364014E+000,-1.1032298E-001,-7.5981160E+000, 5.6661353E-004, 0.0000000E+000, 0.0000000E+000, 7.3030248E+000, 7.5650108E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.7802948E+001, 2.2059097E+001,-6.7910270E+000,-1.0612977E-001,-7.7326518E+000, 5.6682046E-004, 0.0000000E+000, 0.0000000E+000, 6.8905388E+000, 7.4298549E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.8400887E+001, 2.2019691E+001,-6.7921634E+000,-1.0857763E-001,-7.8063331E+000, 5.7511921E-004, 0.0000000E+000, 0.0000000E+000, 6.8821337E+000, 7.3131924E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.9005859E+001, 2.2036925E+001,-6.8413164E+000,-1.0940969E-001,-7.8144641E+000, 5.7110686E-004, 0.0000000E+000, 0.0000000E+000, 6.9481751E+000, 7.2723063E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.9604393E+001, 2.1941420E+001,-6.8131285E+000,-1.1131287E-001,-7.7879366E+000, 5.7454033E-004, 0.0000000E+000, 0.0000000E+000, 6.9147114E+000, 7.2296162E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.0201569E+001, 2.1985300E+001,-6.8616781E+000,-1.1493139E-001,-7.7541957E+000, 5.7277779E-004, 0.0000000E+000, 0.0000000E+000, 6.8945182E+000, 7.2550672E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.0803383E+001, 2.2029125E+001,-6.8889678E+000,-1.1917245E-001,-7.8366373E+000, 5.7368183E-004, 0.0000000E+000, 0.0000000E+000, 6.8055069E+000, 7.1849207E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.1404190E+001, 2.2016526E+001,-6.8954935E+000,-1.2233807E-001,-7.8367983E+000, 5.7423524E-004, 0.0000000E+000, 0.0000000E+000, 6.8776024E+000, 7.1624708E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.2001999E+001, 2.1954911E+001,-6.9260341E+000,-1.1936622E-001,-7.8007625E+000, 5.6524092E-004, 0.0000000E+000, 0.0000000E+000, 6.7964503E+000, 7.1093135E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.2605965E+001, 2.2056996E+001,-6.9466562E+000,-1.1687398E-001,-7.8435920E+000, 5.7174971E-004, 0.0000000E+000, 0.0000000E+000, 6.7148991E+000, 7.1504458E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.3200027E+001, 2.1939094E+001,-6.9617275E+000,-1.1454392E-001,-7.8773826E+000, 5.7100893E-004, 0.0000000E+000, 0.0000000E+000, 6.6230118E+000, 6.9860112E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.3802452E+001, 2.1981987E+001,-6.9697593E+000,-1.1555479E-001,-7.8853342E+000, 5.7047560E-004, 0.0000000E+000, 0.0000000E+000, 6.5438617E+000, 7.0119096E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.4403481E+001, 2.2023399E+001,-6.9951794E+000,-1.2194841E-001,-7.8480078E+000, 5.7553041E-004, 0.0000000E+000, 0.0000000E+000, 6.7632703E+000, 7.0588390E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.5003952E+001, 2.1977695E+001,-7.0090483E+000,-1.2629471E-001,-7.9254721E+000, 5.7120479E-004, 0.0000000E+000, 0.0000000E+000, 6.6402292E+000, 6.9174511E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.5605141E+001, 2.1974776E+001,-7.0409923E+000,-1.2659625E-001,-7.8211875E+000, 5.6918165E-004, 0.0000000E+000, 0.0000000E+000, 6.4407737E+000, 6.9865692E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.6205994E+001, 2.2047217E+001,-7.0672872E+000,-1.2643043E-001,-7.9774289E+000, 5.6820118E-004, 0.0000000E+000, 0.0000000E+000, 6.5775427E+000, 6.8766383E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.6805702E+001, 2.2038147E+001,-7.0959262E+000,-1.2088829E-001,-8.0460259E+000, 5.6625398E-004, 0.0000000E+000, 0.0000000E+000, 6.4472119E+000, 6.7758726E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.7404396E+001, 2.1958125E+001,-7.1184559E+000,-1.1173663E-001,-8.0603379E+000, 5.6564313E-004, 0.0000000E+000, 0.0000000E+000, 6.2808952E+000, 6.6681607E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.8003464E+001, 2.1957355E+001,-7.1334238E+000,-1.1141762E-001,-8.0770260E+000, 5.6339552E-004, 0.0000000E+000, 0.0000000E+000, 6.2060580E+000, 6.6360507E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.8605278E+001, 2.2035480E+001,-7.1435228E+000,-1.1949254E-001,-8.1190282E+000, 5.6857248E-004, 0.0000000E+000, 0.0000000E+000, 6.4105478E+000, 6.6540051E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.9200729E+001, 2.1990808E+001,-7.1893724E+000,-1.2201504E-001,-8.1338333E+000, 5.6456591E-004, 0.0000000E+000, 0.0000000E+000, 6.2682139E+000, 6.5461514E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.9803741E+001, 2.1994390E+001,-7.1753604E+000,-1.2802577E-001,-8.0905293E+000, 5.7835570E-004, 0.0000000E+000, 0.0000000E+000, 6.3245831E+000, 6.6010525E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.0400101E+001, 2.2031461E+001,-7.2124474E+000,-1.2866720E-001,-8.1028473E+000, 5.7176202E-004, 0.0000000E+000, 0.0000000E+000, 6.3751062E+000, 6.5880711E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.1000237E+001, 2.1955133E+001,-7.2125008E+000,-1.2914223E-001,-8.1713660E+000, 5.6482424E-004, 0.0000000E+000, 0.0000000E+000, 6.2532375E+000, 6.4426891E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.1600327E+001, 2.1989548E+001,-7.2581955E+000,-1.2640266E-001,-8.1388775E+000, 5.7226432E-004, 0.0000000E+000, 0.0000000E+000, 6.1756641E+000, 6.4666446E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.2203491E+001, 2.2062245E+001,-7.2825483E+000,-1.2726418E-001,-8.2005256E+000, 5.7129235E-004, 0.0000000E+000, 0.0000000E+000, 6.1492706E+000, 6.4524779E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.2802155E+001, 2.1991365E+001,-7.2766906E+000,-1.2710377E-001,-8.2524407E+000, 5.7362578E-004, 0.0000000E+000, 0.0000000E+000, 6.0477980E+000, 6.3357036E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.3403755E+001, 2.1970436E+001,-7.3007515E+000,-1.2515827E-001,-8.2365144E+000, 5.6993830E-004, 0.0000000E+000, 0.0000000E+000, 5.9717547E+000, 6.3085822E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.4002151E+001, 2.2002090E+001,-7.3457931E+000,-1.2915899E-001,-8.1836122E+000, 5.6947329E-004, 0.0000000E+000, 0.0000000E+000, 6.1205766E+000, 6.3440949E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.4601936E+001, 2.2016617E+001,-7.3405037E+000,-1.3117358E-001,-8.2688185E+000, 5.7190966E-004, 0.0000000E+000, 0.0000000E+000, 5.9819464E+000, 6.2766930E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.5202019E+001, 2.2015487E+001,-7.3761472E+000,-1.3172506E-001,-8.3695485E+000, 5.6682828E-004, 0.0000000E+000, 0.0000000E+000, 5.6696477E+000, 6.1386327E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.5802147E+001, 2.1967865E+001,-7.3960089E+000,-1.3678351E-001,-8.4245424E+000, 5.6894023E-004, 0.0000000E+000, 0.0000000E+000, 5.5177358E+000, 6.0110988E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.6403099E+001, 2.1997097E+001,-7.4263252E+000,-1.4332171E-001,-8.4770282E+000, 5.6250813E-004, 0.0000000E+000, 0.0000000E+000, 5.6387148E+000, 5.9509845E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.7001511E+001, 2.2045007E+001,-7.4393687E+000,-1.4622709E-001,-8.4620566E+000, 5.6950560E-004, 0.0000000E+000, 0.0000000E+000, 5.7006166E+000, 5.9979244E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.7605148E+001, 2.2012196E+001,-7.4650060E+000,-1.4379928E-001,-8.4718080E+000, 5.7330746E-004, 0.0000000E+000, 0.0000000E+000, 5.5408489E+000, 5.9321556E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.8206390E+001, 2.1971097E+001,-7.4511517E+000,-1.4183907E-001,-8.4179249E+000, 5.7335977E-004, 0.0000000E+000, 0.0000000E+000, 5.6054516E+000, 5.9607552E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.8806023E+001, 2.1963000E+001,-7.5102459E+000,-1.3314092E-001,-8.4252661E+000, 5.7374061E-004, 0.0000000E+000, 0.0000000E+000, 5.4683012E+000, 5.8949210E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.9402466E+001, 2.2025138E+001,-7.5123891E+000,-1.3287269E-001,-8.4574217E+000, 5.6882428E-004, 0.0000000E+000, 0.0000000E+000, 5.5908467E+000, 5.9230237E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.0000229E+001, 2.1993416E+001,-7.5158278E+000,-1.3492234E-001,-8.4995116E+000, 5.7056066E-004, 0.0000000E+000, 0.0000000E+000, 5.5545040E+000, 5.8437246E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
