s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 8.4004639E+001, 2.2060624E+001,-6.7765363E+000,-1.2788766E-001,-8.6784062E+000, 5.6973804E-004, 0.0000000E+000, 0.0000000E+000, 5.9130888E+000, 6.4783636E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.4605484E+001, 2.1976550E+001,-6.7699011E+000,-1.2766804E-001,-8.7453662E+000, 5.7151959E-004, 0.0000000E+000, 0.0000000E+000, 5.9809128E+000, 6.3341857E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.5204865E+001, 2.1982539E+001,-6.7919986E+000,-1.2460067E-001,-8.7256548E+000, 5.7230380E-004, 0.0000000E+000, 0.0000000E+000, 6.0220907E+000, 6.3408568E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.5803635E+001, 2.2070023E+001,-6.8313351E+000,-1.2952882E-001,-8.7847339E+000, 5.7475950E-004, 0.0000000E+000, 0.0000000E+000, 6.0675978E+000, 6.3249994E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.6400032E+001, 2.2013237E+001,-6.8656801E+000,-1.3410961E-001,-8.8806771E+000, 5.7260429E-004, 0.0000000E+000, 0.0000000E+000, 6.0191254E+000, 6.1333425E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.7000938E+001, 2.1915680E+001,-6.8445181E+000,-1.3314204E-001,-8.8680294E+000, 5.6958789E-004, 0.0000000E+000, 0.0000000E+000, 5.7934251E+000, 6.0705602E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.7600395E+001, 2.1980550E+001,-6.8708610E+000,-1.3163074E-001,-8.8449582E+000, 5.7282328E-004, 0.0000000E+000, 0.0000000E+000, 5.6754156E+000, 6.1336726E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.8205582E+001, 2.1997987E+001,-6.8938428E+000,-1.3260276E-001,-8.7985991E+000, 5.7085523E-004, 0.0000000E+000, 0.0000000E+000, 5.9486810E+000, 6.1735136E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.8805702E+001, 2.2021412E+001,-6.9279175E+000,-1.2904753E-001,-8.8244391E+000, 5.7190939E-004, 0.0000000E+000, 0.0000000E+000, 5.6928869E+000, 6.1405796E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.9402023E+001, 2.2093516E+001,-6.9503200E+000,-1.2972273E-001,-8.8783581E+000, 5.7086818E-004, 0.0000000E+000, 0.0000000E+000, 5.7352390E+000, 6.1356860E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.0006508E+001, 2.1974813E+001,-6.9510208E+000,-1.3644102E-001,-8.8664468E+000, 5.7792229E-004, 0.0000000E+000, 0.0000000E+000, 5.8352334E+000, 6.0214819E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.0604942E+001, 2.1944096E+001,-6.9881742E+000,-1.3317164E-001,-8.8696647E+000, 5.7431368E-004, 0.0000000E+000, 0.0000000E+000, 5.3795994E+000, 5.9536601E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.1203934E+001, 2.1996343E+001,-7.0124328E+000,-1.3783239E-001,-8.9010732E+000, 5.7363394E-004, 0.0000000E+000, 0.0000000E+000, 5.4064601E+000, 5.9455785E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.1801865E+001, 2.1954782E+001,-7.0242900E+000,-1.3683571E-001,-8.9641637E+000, 5.6102896E-004, 0.0000000E+000, 0.0000000E+000, 5.4033043E+000, 5.8300542E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.2402023E+001, 2.2019037E+001,-7.0369348E+000,-1.3143809E-001,-8.9374940E+000, 5.7018822E-004, 0.0000000E+000, 0.0000000E+000, 5.2410114E+000, 5.9137401E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.3002174E+001, 2.1972688E+001,-7.0561282E+000,-1.2750207E-001,-8.9684834E+000, 5.7023261E-004, 0.0000000E+000, 0.0000000E+000, 5.3844636E+000, 5.8211442E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.3606255E+001, 2.1964466E+001,-7.0646210E+000,-1.2725081E-001,-8.9469028E+000, 5.6744987E-004, 0.0000000E+000, 0.0000000E+000, 5.3075587E+000, 5.8262587E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 9.4202179E+001, 2.2091667E+001,-7.1115739E+000,-1.3235764E-001,-8.9436898E+000, 5.6322085E-004, 0.0000000E+000, 0.0000000E+000, 5.5765236E+000, 5.9046093E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
