s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 7.0200981E+001, 1.3633884E+001,-3.9293918E+000,-4.1328249E-002,-4.5383233E+000, 3.3661177E-004, 0.0000000E+000, 0.0000000E+000, 5.0582989E+000, 5.1251768E+000, 0.0000000E+000, 6.5076363E-004, 0.0000000E+000, 0.0000000E+000
 7.0802750E+001, 1.3661608E+001,-3.9525959E+000,-4.0342458E-002,-4.5702148E+000, 3.3535179E-004, 0.0000000E+000, 0.0000000E+000, 5.0092398E+000, 5.0987900E+000, 0.0000000E+000, 6.5185050E-004, 0.0000000E+000, 0.0000000E+000
 7.1400253E+001, 1.3731608E+001,-3.9777271E+000,-4.1014241E-002,-4.5974637E+000, 3.4136787E-004, 0.0000000E+000, 0.0000000E+000, 5.0666746E+000, 5.1157444E+000, 0.0000000E+000, 6.5293514E-004, 0.0000000E+000, 0.0000000E+000
 7.2001106E+001, 1.3687692E+001,-3.9781327E+000,-4.0183352E-002,-4.6162272E+000, 3.3868777E-004, 0.0000000E+000, 0.0000000E+000, 4.9906919E+000, 5.0534878E+000, 0.0000000E+000, 6.5401673E-004, 0.0000000E+000, 0.0000000E+000
 7.2601105E+001, 1.3766719E+001,-4.0102370E+000,-3.9122243E-002,-4.6311174E+000, 3.4198768E-004, 0.0000000E+000, 0.0000000E+000, 5.0053712E+000, 5.0865842E+000, 0.0000000E+000, 6.5510410E-004, 0.0000000E+000, 0.0000000E+000
 7.3201790E+001, 1.3777033E+001,-4.0246157E+000,-4.2342601E-002,-4.6685779E+000, 3.4261877E-004, 0.0000000E+000, 0.0000000E+000, 5.0429308E+000, 5.0418398E+000, 0.0000000E+000, 6.5618929E-004, 0.0000000E+000, 0.0000000E+000
 7.3800743E+001, 1.3749727E+001,-4.0381602E+000,-4.1671668E-002,-4.6548347E+000, 3.3739224E-004, 0.0000000E+000, 0.0000000E+000, 4.9907458E+000, 5.0153977E+000, 0.0000000E+000, 6.5727264E-004, 0.0000000E+000, 0.0000000E+000
 7.4400398E+001, 1.3844086E+001,-4.0727671E+000,-4.2961545E-002,-4.7152557E+000, 3.4140964E-004, 0.0000000E+000, 0.0000000E+000, 5.0194079E+000, 5.0134429E+000, 0.0000000E+000, 6.5835844E-004, 0.0000000E+000, 0.0000000E+000
 7.5003311E+001, 1.3836998E+001,-4.0721447E+000,-4.3016933E-002,-4.7113296E+000, 3.4159918E-004, 0.0000000E+000, 0.0000000E+000, 4.9373781E+000, 5.0108483E+000, 0.0000000E+000, 6.5944512E-004, 0.0000000E+000, 0.0000000E+000
 7.5602547E+001, 1.3773719E+001,-4.0821034E+000,-4.1741032E-002,-4.7149954E+000, 3.4047484E-004, 0.0000000E+000, 0.0000000E+000, 4.9014162E+000, 4.9352195E+000, 0.0000000E+000, 6.6053003E-004, 0.0000000E+000, 0.0000000E+000
 7.6200439E+001, 1.3956450E+001,-4.1186689E+000,-4.4141644E-002,-4.7285475E+000, 3.4101656E-004, 0.0000000E+000, 0.0000000E+000, 5.0604178E+000, 5.0654331E+000, 0.0000000E+000, 6.6161417E-004, 0.0000000E+000, 0.0000000E+000
