s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 2.0320297E+002, 4.2231935E+001, 3.4135937E+001, 3.7750249E+001, 3.4873921E+001, 4.1210600E+001, 3.4284076E+001, 3.6898351E+001, 3.5412663E+001, 3.2442032E+001, 3.2457554E+001, 3.2359289E+001, 3.3206529E+001, 3.3388068E+001, 3.4090348E+001, 3.5185331E+001, 3.3189340E+001, 3.3408891E+001, 3.2849922E+001, 3.1762397E+001, 3.1148072E+001, 3.1432823E+001, 3.1145747E+001, 3.1248382E+001, 3.1189258E+001, 3.1591105E+001, 3.1294952E+001, 3.1581120E+001, 3.1649003E+001
 2.0360193E+002, 4.2082845E+001, 3.3959985E+001, 3.7746291E+001, 3.4920143E+001, 4.1190908E+001, 3.4224395E+001, 3.6911668E+001, 3.5415702E+001, 3.2346149E+001, 3.2467034E+001, 3.2198444E+001, 3.3152574E+001, 3.3137257E+001, 3.4047664E+001, 3.4272025E+001, 3.3297350E+001, 3.5545304E+001, 3.2964983E+001, 3.1768183E+001, 3.1200829E+001, 3.1440251E+001, 3.1167829E+001, 3.1591149E+001, 3.1211177E+001, 3.1362009E+001, 3.1307440E+001, 3.1551644E+001, 3.1644455E+001
 2.0400235E+002, 4.1866089E+001, 3.3826349E+001, 3.7665741E+001, 3.5077599E+001, 4.1142848E+001, 3.4177799E+001, 3.6904314E+001, 3.5453033E+001, 3.2435216E+001, 3.2475995E+001, 3.2153521E+001, 3.3089151E+001, 3.2756905E+001, 3.3988215E+001, 3.3489923E+001, 3.3334638E+001, 3.5601141E+001, 3.3131250E+001, 3.1577366E+001, 3.1234939E+001, 3.1642953E+001, 3.1199321E+001, 3.1458634E+001, 3.1240151E+001, 3.1420787E+001, 3.1313927E+001, 3.1591288E+001, 3.1639833E+001
 2.0440113E+002, 4.1679399E+001, 3.3724907E+001, 3.7491337E+001, 3.5300641E+001, 4.1098349E+001, 3.4141229E+001, 3.6865816E+001, 3.5512800E+001, 3.2209322E+001, 3.2478713E+001, 3.2276837E+001, 3.3040654E+001, 3.2421685E+001, 3.3914085E+001, 3.3322222E+001, 3.3341838E+001, 3.6160757E+001, 3.3288313E+001, 3.1991538E+001, 3.1276651E+001, 3.1703339E+001, 3.1234615E+001, 3.1345324E+001, 3.1249072E+001, 3.1428020E+001, 3.1321788E+001, 3.1594976E+001, 3.1637584E+001
 2.0480377E+002, 4.1557780E+001, 3.3629419E+001, 3.7272667E+001, 3.5499104E+001, 4.1070996E+001, 3.4103468E+001, 3.6809647E+001, 3.5568287E+001, 3.2222812E+001, 3.2468353E+001, 3.2221641E+001, 3.2995226E+001, 3.2216387E+001, 3.3813520E+001, 3.2889179E+001, 3.3332570E+001, 3.5869526E+001, 3.3440909E+001, 3.1921913E+001, 3.1333206E+001, 3.2006528E+001, 3.1282135E+001, 3.1550436E+001, 3.1262387E+001, 3.1500261E+001, 3.1333116E+001, 3.1653744E+001, 3.1636707E+001
 2.0520409E+002, 4.1556318E+001, 3.3575787E+001, 3.7246738E+001, 3.5662848E+001, 4.1082404E+001, 3.4076420E+001, 3.6810639E+001, 3.5615771E+001, 3.2114788E+001, 3.2459167E+001, 3.2192189E+001, 3.2942771E+001, 3.2251186E+001, 3.3710227E+001, 3.2478970E+001, 3.3289906E+001, 3.5805319E+001, 3.3584508E+001, 3.1756523E+001, 3.1371273E+001, 3.1951639E+001, 3.1339339E+001, 3.1936155E+001, 3.1303036E+001, 3.1377678E+001, 3.1341165E+001, 3.1639193E+001, 3.1639134E+001
 2.0560379E+002, 4.1617712E+001, 3.3554410E+001, 3.7235210E+001, 3.5789859E+001, 4.1117816E+001, 3.4058817E+001, 3.6816440E+001, 3.5653602E+001, 3.2010568E+001, 3.2443706E+001, 3.2108575E+001, 3.2891508E+001, 3.2252494E+001, 3.3609190E+001, 3.2359284E+001, 3.3235769E+001, 3.6238584E+001, 3.3729531E+001, 3.1795698E+001, 3.1405446E+001, 3.1726738E+001, 3.1376034E+001, 3.1966242E+001, 3.1354710E+001, 3.1517043E+001, 3.1346715E+001, 3.1606754E+001, 3.1637693E+001
 2.0600205E+002, 4.1604047E+001, 3.3498117E+001, 3.7212707E+001, 3.5876230E+001, 4.1129594E+001, 3.4029071E+001, 3.6817119E+001, 3.5680747E+001, 3.2162918E+001, 3.2448723E+001, 3.2047594E+001, 3.2848738E+001, 3.2172338E+001, 3.3513299E+001, 3.2310047E+001, 3.3184413E+001, 3.5674554E+001, 3.3841077E+001, 3.0858471E+001, 3.1400559E+001, 3.1534231E+001, 3.1400570E+001, 3.1751871E+001, 3.1392687E+001, 3.1785335E+001, 3.1368457E+001, 3.1570800E+001, 3.1634906E+001
 2.0640215E+002, 4.1331965E+001, 3.3394418E+001, 3.7161994E+001, 3.5918467E+001, 4.1052574E+001, 3.3983950E+001, 3.6808566E+001, 3.5695842E+001, 3.2130994E+001, 3.2454192E+001, 3.2047242E+001, 3.2808594E+001, 3.2068684E+001, 3.3425329E+001, 3.2293294E+001, 3.3128297E+001, 3.4347157E+001, 3.3903630E+001, 3.0534535E+001, 3.1328091E+001, 3.0316253E+001, 3.1353982E+001, 3.1166024E+001, 3.1405363E+001, 3.1763048E+001, 3.1400730E+001, 3.1735373E+001, 3.1635788E+001
 2.0680285E+002, 4.1008024E+001, 3.3272841E+001, 3.7074523E+001, 3.5943033E+001, 4.0954186E+001, 3.3930942E+001, 3.6787482E+001, 3.5705775E+001, 3.2185759E+001, 3.2454081E+001, 3.2086481E+001, 3.2774112E+001, 3.1663898E+001, 3.3311205E+001, 3.2250963E+001, 3.3074911E+001, 3.2857292E+001, 3.3876153E+001, 3.1426981E+001, 3.1312079E+001, 3.0733104E+001, 3.1278321E+001, 3.0111826E+001, 3.1325292E+001, 3.1474815E+001, 3.1421519E+001, 3.1799133E+001, 3.1650480E+001
 2.0720244E+002, 4.0656335E+001, 3.3154093E+001, 3.6985783E+001, 3.5965231E+001, 4.0840594E+001, 3.3875939E+001, 3.6764378E+001, 3.5715101E+001, 3.2172369E+001, 3.2459703E+001, 3.2200340E+001, 3.2745450E+001, 3.1808409E+001, 3.3203341E+001, 3.2200194E+001, 3.3021267E+001, 3.2531239E+001, 3.3802942E+001, 3.1548729E+001, 3.1318672E+001, 3.1427209E+001, 3.1266067E+001, 3.0852871E+001, 3.1256785E+001, 3.0236004E+001, 3.1372711E+001, 3.1582842E+001, 3.1654093E+001
 2.0760420E+002, 4.0328111E+001, 3.3048334E+001, 3.6895927E+001, 3.5982996E+001, 4.0729178E+001, 3.3824810E+001, 3.6739586E+001, 3.5723402E+001, 3.2207162E+001, 3.2468261E+001, 3.2219304E+001, 3.2723563E+001, 3.1946099E+001, 3.3112699E+001, 3.2035933E+001, 3.2966254E+001, 3.2286064E+001, 3.3715725E+001, 3.2024695E+001, 3.1359492E+001, 3.1883234E+001, 3.1305391E+001, 3.1504902E+001, 3.1248098E+001, 3.0690035E+001, 3.1296183E+001, 3.0963271E+001, 3.1635149E+001
 2.0800385E+002, 4.0052201E+001, 3.2956980E+001, 3.6767159E+001, 3.5961093E+001, 4.0631400E+001, 3.3779282E+001, 3.6701590E+001, 3.5720024E+001, 3.2220502E+001, 3.2475369E+001, 3.2226602E+001, 3.2702430E+001, 3.2217556E+001, 3.3052720E+001, 3.1915999E+001, 3.2907425E+001, 3.2333102E+001, 3.3640721E+001, 3.2120849E+001, 3.1420987E+001, 3.2059841E+001, 3.1363297E+001, 3.1920141E+001, 3.1296472E+001, 3.0854790E+001, 3.1258588E+001, 3.0303898E+001, 3.1555649E+001
 2.0840405E+002, 3.9867974E+001, 3.2865830E+001, 3.6615253E+001, 3.5978806E+001, 4.0562064E+001, 3.3733085E+001, 3.6654762E+001, 3.5728181E+001, 3.2127221E+001, 3.2480743E+001, 3.2268073E+001, 3.2683266E+001, 3.2365232E+001, 3.3019694E+001, 3.1842455E+001, 3.2847888E+001, 3.2553331E+001, 3.3582500E+001, 3.2312982E+001, 3.1487746E+001, 3.2151380E+001, 3.1425181E+001, 3.2062585E+001, 3.1356664E+001, 3.1842447E+001, 3.1273138E+001, 3.0739430E+001, 3.1480560E+001
 2.0880442E+002, 3.9793841E+001, 3.2747307E+001, 3.6486475E+001, 3.6045627E+001, 4.0521430E+001, 3.3678510E+001, 3.6614122E+001, 3.5751786E+001, 3.2224169E+001, 3.2477316E+001, 3.2307875E+001, 3.2669754E+001, 3.2229190E+001, 3.2978602E+001, 3.1843296E+001, 3.2787920E+001, 3.2889666E+001, 3.3541203E+001, 3.2076639E+001, 3.1547208E+001, 3.2273097E+001, 3.1489960E+001, 3.2194050E+001, 3.1417724E+001, 3.1707949E+001, 3.1313343E+001, 3.1072889E+001, 3.1439824E+001
 2.0920355E+002, 3.9775889E+001, 3.2623624E+001, 3.6391128E+001, 3.6013813E+001, 4.0497378E+001, 3.3621739E+001, 3.6582329E+001, 3.5745731E+001, 3.2403558E+001, 3.2487992E+001, 3.2271020E+001, 3.2655184E+001, 3.2154171E+001, 3.2938366E+001, 3.1907512E+001, 3.2733687E+001, 3.2583696E+001, 3.3498870E+001, 3.1830451E+001, 3.1575098E+001, 3.2031635E+001, 3.1546377E+001, 3.2187936E+001, 3.1477068E+001, 3.1936068E+001, 3.1351295E+001, 3.1717197E+001, 3.1439749E+001
 2.0960339E+002, 3.9762168E+001, 3.2541998E+001, 3.6301868E+001, 3.5939849E+001, 4.0476438E+001, 3.3576912E+001, 3.6550570E+001, 3.5726126E+001, 3.2517979E+001, 3.2509584E+001, 3.2363269E+001, 3.2644433E+001, 3.2136743E+001, 3.2906836E+001, 3.1987651E+001, 3.2687637E+001, 3.2178883E+001, 3.3437701E+001, 3.1897639E+001, 3.1600033E+001, 3.1920296E+001, 3.1579787E+001, 3.1975646E+001, 3.1526543E+001, 3.2007901E+001, 3.1398610E+001, 3.1824131E+001, 3.1462875E+001
 2.1000157E+002, 3.9790621E+001, 3.2483466E+001, 3.6182055E+001, 3.5832367E+001, 4.0465860E+001, 3.3537885E+001, 3.6508317E+001, 3.5695445E+001, 3.2653471E+001, 3.2538935E+001, 3.2378832E+001, 3.2638826E+001, 3.2183863E+001, 3.2875329E+001, 3.1874511E+001, 3.2644935E+001, 3.1657096E+001, 3.3342013E+001, 3.2098092E+001, 3.1628604E+001, 3.1804473E+001, 3.1605607E+001, 3.1770450E+001, 3.1556394E+001, 3.2008016E+001, 3.1450487E+001, 3.2081358E+001, 3.1497359E+001
 2.1040341E+002, 3.9741388E+001, 3.2428778E+001, 3.6019415E+001, 3.5699307E+001, 4.0433046E+001, 3.3500367E+001, 3.6451631E+001, 3.5655901E+001, 3.2649001E+001, 3.2566016E+001, 3.2562844E+001, 3.2640645E+001, 3.2199738E+001, 3.2840921E+001, 3.1788832E+001, 3.2600117E+001, 3.1527719E+001, 3.3223003E+001, 3.2058490E+001, 3.1669081E+001, 3.2047847E+001, 3.1628363E+001, 3.1794065E+001, 3.1572555E+001, 3.1776140E+001, 3.1486881E+001, 3.2082095E+001, 3.1547335E+001
 2.1080282E+002, 3.9679504E+001, 3.2391176E+001, 3.5910280E+001, 3.5605302E+001, 4.0396370E+001, 3.3469612E+001, 3.6407628E+001, 3.5626723E+001, 3.2429854E+001, 3.2585671E+001, 3.2614309E+001, 3.2650293E+001, 3.2280341E+001, 3.2814600E+001, 3.2070176E+001, 3.2565822E+001, 3.1863105E+001, 3.3116239E+001, 3.1524843E+001, 3.1671519E+001, 3.1909893E+001, 3.1659693E+001, 3.2029577E+001, 3.1597998E+001, 3.1806678E+001, 3.1513672E+001, 3.1986029E+001, 3.1585819E+001
 2.1120504E+002, 3.9837077E+001, 3.2366051E+001, 3.5850584E+001, 3.5579311E+001, 4.0427980E+001, 3.3439888E+001, 3.6376914E+001, 3.5616678E+001, 3.2342373E+001, 3.2587189E+001, 3.2689366E+001, 3.2665456E+001, 3.2428337E+001, 3.2800216E+001, 3.2124966E+001, 3.2540312E+001, 3.2972596E+001, 3.3064219E+001, 3.1629425E+001, 3.1665486E+001, 3.1444593E+001, 3.1656667E+001, 3.1743515E+001, 3.1624322E+001, 3.1744837E+001, 3.1533594E+001, 3.2129952E+001, 3.1628187E+001
 2.1160322E+002, 4.0039981E+001, 3.2344950E+001, 3.5872129E+001, 3.5583192E+001, 4.0477337E+001, 3.3411797E+001, 3.6373110E+001, 3.5615400E+001, 3.2291126E+001, 3.2587339E+001, 3.2559155E+001, 3.2680333E+001, 3.2494485E+001, 3.2792502E+001, 3.2290507E+001, 3.2526949E+001, 3.3814572E+001, 3.3097868E+001, 3.1015512E+001, 3.1643090E+001, 3.1549112E+001, 3.1641717E+001, 3.1322272E+001, 3.1611714E+001, 3.1767855E+001, 3.1551699E+001, 3.1918423E+001, 3.1661012E+001
 2.1200427E+002, 4.0364787E+001, 3.2330401E+001, 3.5938838E+001, 3.5596472E+001, 4.0570522E+001, 3.3389475E+001, 3.6383722E+001, 3.5617081E+001, 3.2508967E+001, 3.2601712E+001, 3.2482389E+001, 3.2683562E+001, 3.2526586E+001, 3.2787388E+001, 3.2424171E+001, 3.2524042E+001, 3.4564858E+001, 3.3178034E+001, 3.1550470E+001, 3.1597126E+001, 3.1048684E+001, 3.1616691E+001, 3.1479301E+001, 3.1593089E+001, 3.1406600E+001, 3.1555727E+001, 3.1924215E+001, 3.1679572E+001
 2.1240026E+002, 4.0398985E+001, 3.2347024E+001, 3.6057070E+001, 3.5655664E+001, 4.0575604E+001, 3.3374075E+001, 3.6410718E+001, 3.5633128E+001, 3.2692219E+001, 3.2628895E+001, 3.2771996E+001, 3.2696049E+001, 3.2570248E+001, 3.2785155E+001, 3.2551822E+001, 3.2529273E+001, 3.5032684E+001, 3.3291868E+001, 3.1631888E+001, 3.1602124E+001, 3.1708532E+001, 3.1593419E+001, 3.1184857E+001, 3.1571733E+001, 3.1438398E+001, 3.1543046E+001, 3.1939501E+001, 3.1699425E+001
 2.1280327E+002, 4.0547883E+001, 3.2415094E+001, 3.6233622E+001, 3.5751272E+001, 4.0617166E+001, 3.3371161E+001, 3.6457425E+001, 3.5661452E+001, 3.2261837E+001, 3.2647550E+001, 3.2779355E+001, 3.2718161E+001, 3.2595949E+001, 3.2784077E+001, 3.2818420E+001, 3.2545985E+001, 3.4369362E+001, 3.3395658E+001, 3.1527596E+001, 3.1604222E+001, 3.1750076E+001, 3.1606884E+001, 3.1587453E+001, 3.1557252E+001, 3.1346956E+001, 3.1534532E+001, 3.1751140E+001, 3.1711480E+001
 2.1320308E+002, 4.0485802E+001, 3.2459278E+001, 3.6451422E+001, 3.5843198E+001, 4.0593256E+001, 3.3361913E+001, 3.6519600E+001, 3.5689418E+001, 3.2162548E+001, 3.2643810E+001, 3.2804437E+001, 3.2739376E+001, 3.2709350E+001, 3.2788350E+001, 3.2965746E+001, 3.2579766E+001, 3.3931369E+001, 3.3452190E+001, 3.0797907E+001, 3.1567072E+001, 3.1230403E+001, 3.1606310E+001, 3.1569059E+001, 3.1560587E+001, 3.1554161E+001, 3.1526878E+001, 3.1541883E+001, 3.1707859E+001
 2.1360374E+002, 4.0242783E+001, 3.2475910E+001, 3.6695571E+001, 3.5888485E+001, 4.0509037E+001, 3.3346788E+001, 3.6592934E+001, 3.5704869E+001, 3.2294824E+001, 3.2641582E+001, 3.2777602E+001, 3.2760774E+001, 3.2735157E+001, 3.2795684E+001, 3.2868808E+001, 3.2608404E+001, 3.3590013E+001, 3.3469818E+001, 3.0782305E+001, 3.1495523E+001, 3.0451169E+001, 3.1541331E+001, 3.1276609E+001, 3.1552374E+001, 3.1634106E+001, 3.1533324E+001, 3.1501289E+001, 3.1694213E+001
 2.1400194E+002, 4.0061789E+001, 3.2464734E+001, 3.6905505E+001, 3.5756345E+001, 4.0441504E+001, 3.3324758E+001, 3.6657812E+001, 3.5666135E+001, 3.2468245E+001, 3.2653123E+001, 3.2587718E+001, 3.2772909E+001, 3.2800414E+001, 3.2805567E+001, 3.2840163E+001, 3.2629150E+001, 3.4335545E+001, 3.3504729E+001, 3.1371114E+001, 3.1468252E+001, 3.0793753E+001, 3.1455214E+001, 3.0740138E+001, 3.1508679E+001, 3.1513028E+001, 3.1537218E+001, 3.1631458E+001, 3.1686128E+001
 2.1440136E+002, 3.9908204E+001, 3.2425787E+001, 3.7057146E+001, 3.5548250E+001, 4.0381683E+001, 3.3295222E+001, 3.6707002E+001, 3.5601841E+001, 3.2498739E+001, 3.2671027E+001, 3.2729335E+001, 3.2781288E+001, 3.2900640E+001, 3.2819434E+001, 3.2825578E+001, 3.2647036E+001, 3.4182987E+001, 3.3563194E+001, 3.1633257E+001, 3.1471962E+001, 3.1454417E+001, 3.1440091E+001, 3.1153119E+001, 3.1458914E+001, 3.1393730E+001, 3.1532196E+001, 3.1669573E+001, 3.1684496E+001
 2.1480253E+002, 3.9860343E+001, 3.2381190E+001, 3.7160745E+001, 3.5335271E+001, 4.0355025E+001, 3.3264072E+001, 3.6742109E+001, 3.5533550E+001, 3.2469955E+001, 3.2688657E+001, 3.2670297E+001, 3.2796651E+001, 3.2928211E+001, 3.2837501E+001, 3.2907426E+001, 3.2666536E+001, 3.3585236E+001, 3.3588246E+001, 3.1638853E+001, 3.1480232E+001, 3.1512538E+001, 3.1448178E+001, 3.1568730E+001, 3.1459461E+001, 3.1183833E+001, 3.1514998E+001, 3.1737284E+001, 3.1686798E+001
 2.1520442E+002, 3.9871948E+001, 3.2342632E+001, 3.7235890E+001, 3.5128022E+001, 4.0343664E+001, 3.3235065E+001, 3.6769537E+001, 3.5464877E+001, 3.2491644E+001, 3.2705675E+001, 3.2589973E+001, 3.2803278E+001, 3.2863452E+001, 3.2852707E+001, 3.3055569E+001, 3.2691714E+001, 3.2833964E+001, 3.3565255E+001, 3.1813806E+001, 3.1504192E+001, 3.1473589E+001, 3.1445776E+001, 3.1477923E+001, 3.1468473E+001, 3.1496551E+001, 3.1502662E+001, 3.1681545E+001, 3.1689398E+001
 2.1560262E+002, 3.9912292E+001, 3.2309403E+001, 3.7291918E+001, 3.4956357E+001, 4.0341315E+001, 3.3205895E+001, 3.6792558E+001, 3.5403926E+001, 3.2543371E+001, 3.2723929E+001, 3.2548339E+001, 3.2808506E+001, 3.2778175E+001, 3.2863841E+001, 3.3027973E+001, 3.2719143E+001, 3.2826065E+001, 3.3523175E+001, 3.1731991E+001, 3.1527364E+001, 3.1682079E+001, 3.1460916E+001, 3.1541088E+001, 3.1466438E+001, 3.1534464E+001, 3.1506023E+001, 3.1577943E+001, 3.1686059E+001
 2.1600139E+002, 4.0099816E+001, 3.2279380E+001, 3.7284966E+001, 3.4785007E+001, 4.0389114E+001, 3.3176978E+001, 3.6797886E+001, 3.5340272E+001, 3.2583466E+001, 3.2742202E+001, 3.2536217E+001, 3.2806441E+001, 3.2705716E+001, 3.2870928E+001, 3.2822631E+001, 3.2737847E+001, 3.2950355E+001, 3.3492230E+001, 3.1481996E+001, 3.1525034E+001, 3.1368307E+001, 3.1469510E+001, 3.1588969E+001, 3.1476444E+001, 3.1620872E+001, 3.1510406E+001, 3.1571571E+001, 3.1679120E+001
 2.1640159E+002, 4.0093011E+001, 3.2264499E+001, 3.7066148E+001, 3.4611493E+001, 4.0377947E+001, 3.3153109E+001, 3.6738749E+001, 3.5274606E+001, 3.2681080E+001, 3.2765526E+001, 3.2643560E+001, 3.2810618E+001, 3.2601265E+001, 3.2872767E+001, 3.2700388E+001, 3.2747222E+001, 3.3077732E+001, 3.3469071E+001, 3.1742011E+001, 3.1538013E+001, 3.1480451E+001, 3.1456063E+001, 3.1402827E+001, 3.1479608E+001, 3.1631908E+001, 3.1521659E+001, 3.1717511E+001, 3.1677353E+001
 2.1680029E+002, 4.0088960E+001, 3.2292410E+001, 3.6779338E+001, 3.4484125E+001, 4.0366380E+001, 3.3142336E+001, 3.6655294E+001, 3.5220832E+001, 3.2621413E+001, 3.2787377E+001, 3.2711379E+001, 3.2820252E+001, 3.2611980E+001, 3.2868542E+001, 3.2644095E+001, 3.2752167E+001, 3.3708979E+001, 3.3467121E+001, 3.0629496E+001, 3.1523518E+001, 3.1618709E+001, 3.1470326E+001, 3.1437273E+001, 3.1472282E+001, 3.1448526E+001, 3.1523314E+001, 3.1737481E+001, 3.1682405E+001
 2.1720078E+002, 4.0714112E+001, 3.2344528E+001, 3.6532524E+001, 3.4389711E+001, 4.0565134E+001, 3.3141332E+001, 3.6580774E+001, 3.5175299E+001, 3.2822872E+001, 3.2810348E+001, 3.2759678E+001, 3.2835080E+001, 3.2758589E+001, 3.2870695E+001, 3.2715989E+001, 3.2756153E+001, 3.4272504E+001, 3.3498971E+001, 2.9733956E+001, 3.1395649E+001, 3.0928558E+001, 3.1462486E+001, 3.1493835E+001, 3.1473639E+001, 3.1366775E+001, 3.1515712E+001, 3.1605787E+001, 3.1682324E+001
 2.1760347E+002, 4.1039613E+001, 3.2400163E+001, 3.6332923E+001, 3.4285542E+001, 4.0678458E+001, 3.3142837E+001, 3.6516917E+001, 3.5126810E+001, 3.2970720E+001, 3.2843940E+001, 3.2825518E+001, 3.2849839E+001, 3.2958047E+001, 3.2883123E+001, 3.3106017E+001, 3.2773167E+001, 3.3685395E+001, 3.3532211E+001, 3.0627554E+001, 3.1291949E+001, 3.0024519E+001, 3.1381694E+001, 3.0952658E+001, 3.1459410E+001, 3.1410584E+001, 3.1505483E+001, 3.1470529E+001, 3.1672186E+001
 2.1800028E+002, 4.1363783E+001, 3.2441149E+001, 3.6145660E+001, 3.4182951E+001, 4.0798528E+001, 3.3141149E+001, 3.6453674E+001, 3.5079169E+001, 3.2798661E+001, 3.2868658E+001, 3.2911412E+001, 3.2866430E+001, 3.3042548E+001, 3.2903155E+001, 3.3498113E+001, 3.2812925E+001, 3.2767515E+001, 3.3513916E+001, 3.1236230E+001, 3.1280888E+001, 3.0287008E+001, 3.1281765E+001, 3.0344628E+001, 3.1394133E+001, 3.1426834E+001, 3.1501464E+001, 3.1533172E+001, 3.1659556E+001
 2.1840398E+002, 4.1662872E+001, 3.2453391E+001, 3.5944671E+001, 3.4119250E+001, 4.0917360E+001, 3.3131154E+001, 3.6384095E+001, 3.5042349E+001, 3.2725450E+001, 3.2882299E+001, 3.3032233E+001, 3.2887035E+001, 3.2989143E+001, 3.2919684E+001, 3.3680399E+001, 3.2866960E+001, 3.2498145E+001, 3.3462604E+001, 3.1495271E+001, 3.1284780E+001, 3.0832946E+001, 3.1242487E+001, 3.0817526E+001, 3.1334136E+001, 3.1132495E+001, 3.1490058E+001, 3.1869396E+001, 3.1667061E+001
 2.1880299E+002, 4.1779646E+001, 3.2446768E+001, 3.5734601E+001, 3.4113576E+001, 4.0970492E+001, 3.3115399E+001, 3.6309748E+001, 3.5021780E+001, 3.2695854E+001, 3.2892326E+001, 3.3045063E+001, 3.2911866E+001, 3.3049438E+001, 3.2940531E+001, 3.3633231E+001, 3.2919109E+001, 3.2375963E+001, 3.3406134E+001, 3.1370550E+001, 3.1290175E+001, 3.1002591E+001, 3.1206108E+001, 3.1002315E+001, 3.1310854E+001, 3.0654369E+001, 3.1449353E+001, 3.1677553E+001, 3.1672707E+001
 2.1920038E+002, 4.1676499E+001, 3.2452226E+001, 3.5555216E+001, 3.4141006E+001, 4.0953590E+001, 3.3103506E+001, 3.6241882E+001, 3.5011128E+001, 3.2685704E+001, 3.2899096E+001, 3.2962982E+001, 3.2932228E+001, 3.2832250E+001, 3.2948336E+001, 3.3486268E+001, 3.2964438E+001, 3.2291324E+001, 3.3345942E+001, 3.1691106E+001, 3.1312962E+001, 3.1616182E+001, 3.1219477E+001, 3.1101066E+001, 3.1287136E+001, 3.0890798E+001, 3.1405915E+001, 3.1744819E+001, 3.1676056E+001
 2.1960022E+002, 4.1385339E+001, 3.2496086E+001, 3.5465894E+001, 3.4160193E+001, 4.0876889E+001, 3.3103750E+001, 3.6198842E+001, 3.4998556E+001, 3.2613933E+001, 3.2902852E+001, 3.2890926E+001, 3.2946551E+001, 3.2856763E+001, 3.2951744E+001, 3.3239557E+001, 3.2991410E+001, 3.2398656E+001, 3.3290568E+001, 3.1512841E+001, 3.1335433E+001, 3.1749202E+001, 3.1259957E+001, 3.1375219E+001, 3.1290712E+001, 3.1421455E+001, 3.1394117E+001, 3.1641226E+001, 3.1677251E+001
 2.2000444E+002, 4.1182816E+001, 3.2601032E+001, 3.5477299E+001, 3.4179238E+001, 4.0822732E+001, 3.3123462E+001, 3.6186504E+001, 3.4986143E+001, 3.2537000E+001, 3.2899370E+001, 3.2850939E+001, 3.2953963E+001, 3.2865633E+001, 3.2956378E+001, 3.2997025E+001, 3.3005027E+001, 3.2761973E+001, 3.3248571E+001, 3.1314908E+001, 3.1340518E+001, 3.1392926E+001, 3.1283168E+001, 3.1289588E+001, 3.1292304E+001, 3.1459473E+001, 3.1398340E+001, 3.1768602E+001, 3.1678080E+001
 2.2040206E+002, 4.1092424E+001, 3.2768085E+001, 3.5550028E+001, 3.4266066E+001, 4.0801101E+001, 3.3163938E+001, 3.6194522E+001, 3.4995502E+001, 3.2511046E+001, 3.2895233E+001, 3.2930893E+001, 3.2964000E+001, 3.2862005E+001, 3.2960775E+001, 3.2425567E+001, 3.2989144E+001, 3.3604501E+001, 3.3248375E+001, 3.1051594E+001, 3.1330747E+001, 3.1220088E+001, 3.1282738E+001, 3.1351739E+001, 3.1293997E+001, 3.1502094E+001, 3.1404209E+001, 3.1924093E+001, 3.1689787E+001
 2.2080132E+002, 4.0982219E+001, 3.2955505E+001, 3.5662534E+001, 3.4427815E+001, 4.0771214E+001, 3.3213258E+001, 3.6216155E+001, 3.5030092E+001, 3.2586118E+001, 3.2892595E+001, 3.2682611E+001, 3.2968032E+001, 3.2908850E+001, 3.2965292E+001, 3.2199557E+001, 3.2948525E+001, 3.3003316E+001, 3.3261932E+001, 3.0639018E+001, 3.1298452E+001, 3.1102370E+001, 3.1275538E+001, 3.1209750E+001, 3.1295043E+001, 3.1496520E+001, 3.1411679E+001, 3.1858823E+001, 3.1700989E+001
